Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1628896683	2021-08-14 00:04:43	11.5102083333	3.22633509552e-09	1.22655652469e-10	1.24940692083	0.00569842086665	41.0	48.0	39.0	43.0	47.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0373535156	63.769565135	299.93591113	30.0938261055	3232.0	2693.0	749.6484375	0.11365234375	3.169609375	39.2581262771	39.2613821212	26.5546875	26.5822999685	26.656506035	38.0201171875	32.9813531907	
1628897583	2021-08-14 00:19:43	11.520625	3.18131361724e-09	1.23737713347e-10	1.23196887796	0.00527450348868	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9055175781	62.7375857446	300.009155553	29.9569322794	3232.0	2693.0	749.6875	0.11329296875	3.169921875	39.2581262771	39.2613821212	26.51953125	26.5822999685	26.6419238024	38.0646484375	32.9538865322	
1628898483	2021-08-14 00:34:43	11.5310300926	3.22633509552e-09	1.23737713347e-10	1.24940692083	0.00669811319081	41.0	48.0	39.0	43.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.982421875	63.4262049018	299.862666707	30.207904294	3232.0	2692.0	749.70703125	0.11350390625	3.1696484375	39.2581262771	39.2613821212	26.5126953125	26.5518987259	26.6266466378	38.025390625	32.9508346812	
1628899383	2021-08-14 00:49:43	11.5414467593	3.18131361724e-09	1.23737713347e-10	1.23196887796	0.00538688667947	41.0	48.0	39.0	43.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0483398438	62.7527340668	300.009155553	30.0710104678	3232.0	2692.0	749.765625	0.1137109375	3.1696484375	39.2581262771	39.2613821212	26.513671875	26.5518987259	26.6124073025	38.0125	32.9783013398	
1628900283	2021-08-14 01:04:43	11.551875	3.20374527283e-09	1.22655652469e-10	1.24940692083	0.00628758276942	41.0	48.0	39.0	43.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9714355469	63.0313609015	299.93591113	30.0253791925	3233.0	2693.0	749.58984375	0.113734375	3.1696875	39.2581262771	39.2613821212	26.5185546875	26.5209895396	26.6002726297	38.0232421875	32.9752494888	
1628901183	2021-08-14 01:19:43	11.5622800926	3.20374527283e-09	1.23737713347e-10	1.24065726225	0.00557953833625	41.0	48.0	39.0	43.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9274902344	62.5941466775	300.228888821	30.1166417432	3234.0	2693.0	749.78515625	0.11373046875	3.1696875	39.2581262771	39.2613821212	26.509765625	26.5209895396	26.5900247102	38.0388671875	32.9599902341	
1628902083	2021-08-14 01:34:44	11.5726967593	3.20374527283e-09	1.22655652469e-10	1.23196887796	0.00590221394534	41.0	48.0	40.0	43.0	47.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9274902344	61.8234164199	300.009155553	30.0710104678	3232.0	2693.0	749.12109375	0.11373828125	3.1694921875	39.2581262771	39.2613821212	26.5068359375	26.5209895396	26.5797911362	38.0423828125	32.9355754265	
1628902983	2021-08-14 01:49:43	11.583125	3.20374527283e-09	1.23737713347e-10	1.24065726225	0.00550166440494	41.0	48.0	39.0	43.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9494628906	62.7053399478	300.082399976	30.0253791925	3232.0	2692.0	749.5703125	0.11373828125	3.169609375	39.2581262771	39.2613821212	26.501953125	26.5209895396	26.569649866	38.0404296875	32.9355754265	
1628903883	2021-08-14 02:04:43	11.5935300926	3.20374527283e-09	1.23737713347e-10	1.23196887796	0.00561888768516	41.0	48.0	39.0	43.0	47.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9494628906	62.3345295046	300.009155553	30.0710104678	3233.0	2693.0	749.765625	0.11376171875	3.169609375	39.2581262771	39.2613821212	26.5068359375	26.5209895396	26.5600031183	38.0234375	32.9569383831	
1628904783	2021-08-14 02:19:43	11.6039583333	3.18131361724e-09	1.22655652469e-10	1.24065726225	0.00594383894402	41.0	48.0	40.0	43.0	47.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0263671875	63.862476457	300.155644398	30.1394573809	3233.0	2693.0	749.86328125	0.11365625	3.169609375	39.2581262771	39.2613821212	26.501953125	26.5209895396	26.5528240577	38.0291015625	32.966093936	
