Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1628637483	2021-08-11 00:04:48	8.51043981481	3.18131361724e-09	1.46210292963e-10	1.24065726225	0.0072874821726	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5756835938	64.4827382379	300.009155553	30.9380046999	3233.0	2692.0	749.08203125	0.11425390625	3.1691796875	39.2581262771	39.2613821212	27.3203125	27.264324009	27.1077131112	37.6296875	33.9365825373	
1628638383	2021-08-11 00:19:48	8.52085648148	3.22633509552e-09	1.43664315936e-10	1.23196887796	0.00809764594458	42.0	49.0	40.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5646972656	66.0231971723	300.155644398	31.0292672506	3233.0	2692.0	748.8671875	0.11423828125	3.168984375	39.2581262771	39.2613821212	27.3291015625	27.2984414325	27.1356850749	37.63828125	33.9213232826	
1628639283	2021-08-11 00:34:47	8.53127314815	3.20374527283e-09	1.44931713994e-10	1.23196887796	0.00754810497717	42.0	49.0	40.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4987792969	64.73171824	300.009155553	30.9836359752	3233.0	2692.0	749.6484375	0.1141796875	3.1690234375	39.2581262771	39.2613821212	27.3291015625	27.2984414325	27.1604244725	37.6513671875	33.9060640278	
1628640183	2021-08-11 00:49:47	8.54168981481	3.13692038539e-09	1.44931713994e-10	1.24065726225	0.0084463932108	42.0	49.0	40.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5207519531	64.0920511254	300.009155553	31.0292672506	3233.0	2692.0	749.921875	0.11441015625	3.1691015625	39.2581262771	39.2613821212	27.3408203125	27.2984414325	27.1821382466	37.6630859375	33.896908475	
1628641083	2021-08-11 01:04:47	8.55210648148	3.20374527283e-09	1.43664315936e-10	1.23196887796	0.00881016023171	42.0	49.0	40.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5427246094	66.2474382084	300.155644398	30.9608203375	3232.0	2692.0	749.84375	0.11398046875	3.1691796875	39.2581262771	39.2613821212	27.314453125	27.3292719694	27.1999661275	37.6529296875	33.893856624	
1628641983	2021-08-11 01:19:48	8.56251157407	3.20374527283e-09	1.44931713994e-10	1.24065726225	0.00760133752052	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.421875	64.544124601	300.009155553	30.9380046999	3231.0	2692.0	749.6875	0.11408203125	3.1692578125	39.2581262771	39.2613821212	27.3212890625	27.3292719694	27.2152657866	37.6470703125	33.893856624	
1628642883	2021-08-11 01:34:48	8.57293981481	3.20374527283e-09	1.43664315936e-10	1.19781954654	0.0065124460921	42.0	49.0	40.0	44.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4987792969	64.5823710827	300.155644398	31.0064516129	3232.0	2692.0	749.8046875	0.11426953125	3.1690625	39.2581262771	39.2613821212	27.318359375	27.3292719694	27.2277873123	37.6533203125	33.8755455184	
1628643783	2021-08-11 01:49:47	8.58335648148	3.20374527283e-09	1.43664315936e-10	1.24065726225	0.00703585821562	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5866699219	63.5392514817	299.862666707	30.9608203375	3232.0	2692.0	749.6875	0.1142109375	3.1691796875	39.2581262771	39.2613821212	27.3173828125	27.3292719694	27.2380294908	37.6404296875	33.9030121769	
1628644683	2021-08-11 02:04:47	8.59377314815	3.20374527283e-09	1.44931713994e-10	1.23196887796	0.00684082905672	42.0	49.0	40.0	44.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4987792969	64.7931723034	300.009155553	30.8695577868	3232.0	2692.0	749.6484375	0.1139921875	3.16890625	39.2581262771	39.2613821212	27.3125	27.3292719694	27.2478945952	37.648828125	33.8847010712	
1628645583	2021-08-11 02:19:47	8.60418981481	3.22633509552e-09	1.42408001014e-10	1.23196887796	0.0072364475738	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	62.9485920391	300.228888821	30.8695577868	3231.0	2692.0	749.7265625	0.11415234375	3.1690625	39.2581262771	39.2613821212	27.310546875	27.3292719694	27.2562349527	37.6935546875	33.8633381146	
1628646483	2021-08-11 02:34:47	8.61460648148	3.20374527283e-09	1.43664315936e-10	1.23196887796	0.00718577037282	42.0	49.0	40.0	44.0	48.0	23.1	3.5	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4768066406	63.9850486317	300.009155553	30.9836359752	3232.0	2692.0	749.74609375	0.1141328125	3.169140625	39.2581262771	39.2613821212	27.306640625	27.3292719694	27.2625196469	37.6609375	33.8724936674	
1628647383	2021-08-11 02:49:47	8.62501157407	3.22633509552e-09	1.43664315936e-10	1.24065726225	0.00749524522395	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	63.4622264279	300.082399976	30.8695577868	3232.0	2692.0	749.765625	0.11417578125	3.1693359375	39.2581262771	39.2613821212	27.287109375	27.3292719694	27.2676290292	37.6849609375	33.8694418165	
1628648283	2021-08-11 03:04:48	8.63542824074	3.20374527283e-09	1.43664315936e-10	1.23196887796	0.00646683910938	42.0	49.0	40.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.421875	64.2769240848	300.009155553	30.8467421491	3233.0	2692.0	749.90234375	0.11416796875	3.1691796875	39.2581262771	39.2613821212	27.2890625	27.306286703	27.2711252223	37.6904296875	33.8541825617	
1628649183	2021-08-11 03:19:48	8.64585648148	3.18131361724e-09	1.42408001014e-10	1.24065726225	0.00557953833625	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4438476562	62.4770178573	299.862666707	30.9608203375	3234.0	2692.0	749.6484375	0.11390234375	3.1689453125	39.2581262771	39.2613821212	27.2802734375	27.306286703	27.2727568396	37.6875	33.8419751579	
1628650083	2021-08-11 03:34:47	8.65626157407	3.20374527283e-09	1.42408001014e-10	1.24065726225	0.00611329529212	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3779296875	62.2625329098	300.009155553	30.8923734245	3233.0	2692.0	749.6875	0.11396484375	3.1694921875	39.2581262771	39.2613821212	27.2587890625	27.306286703	27.2724009327	37.704296875	33.8206122013	
1628650983	2021-08-11 03:49:47	8.66667824074	3.20374527283e-09	1.41162672307e-10	1.27602787893	0.00602797168487	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.333984375	63.2132801654	300.082399976	30.7554795984	3233.0	2691.0	749.6875	0.11396484375	3.1689453125	39.2581262771	39.2613821212	27.236328125	27.2779270659	27.2700945188	37.7130859375	33.7839899899	
1628651883	2021-08-11 04:04:47	8.67710648148	3.20374527283e-09	1.42408001014e-10	1.23196887796	0.00586088044859	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2570800781	62.8215032749	300.009155553	30.7554795984	3233.0	2692.0	749.98046875	0.11366796875	3.1691015625	39.2581262771	39.2613821212	27.1962890625	27.2779270659	27.2636569037	37.743359375	33.7412640767	
1628652783	2021-08-11 04:19:47	8.68751157407	3.20374527283e-09	1.41162672307e-10	1.23196887796	0.00776329827505	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3449707031	63.9363048234	300.009155553	30.7554795984	3231.0	2692.0	749.609375	0.1140859375	3.1691796875	39.2581262771	39.2613821212	27.1845703125	27.2439407246	27.2541385631	37.7501953125	33.7137974181	
1628653683	2021-08-11 04:34:47	8.69792824074	3.22633509552e-09	1.42408001014e-10	1.22334133885	0.00602797168487	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.333984375	63.070021429	299.862666707	30.7326639607	3231.0	2692.0	749.74609375	0.11402734375	3.1691796875	39.2581262771	39.2613821212	27.150390625	27.2074343278	27.2429796941	37.7205078125	33.7351603748	
1628654583	2021-08-11 04:49:48	8.70834490741	3.18131361724e-09	1.41162672307e-10	1.23196887796	0.0071354480668	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3120117188	63.7331011808	299.93591113	30.8239265114	3231.0	2692.0	749.921875	0.1140390625	3.16921875	39.2581262771	39.2613821212	27.1552734375	27.2074343278	27.2323293435	37.7333984375	33.7290566729	
1628655483	2021-08-11 05:04:47	8.71876157407	3.24908420057e-09	1.41162672307e-10	1.23196887796	0.00749524522395	42.0	49.0	40.0	44.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3559570312	64.528077662	300.009155553	30.7782952361	3233.0	2692.0	749.78515625	0.11391796875	3.169140625	39.2581262771	39.2613821212	27.1513671875	27.1724484847	27.2222843067	37.726171875	33.7260048219	
