1629209883	2021-08-17 15:05:01	15.1349189815	3.20374527283e-09	1.18421209104e-10	1.30321604647	0.00300617849725	42.0	49.0	40.0	44.0	49.0	23.1	3.68	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9382324219	55.8650392597	319.858394116	28.7705191198	3233.0	2694.0	686.1328125	0.0802421875	3.168828125	39.2581262771	39.2613821212	27.078125	26.9975815331	26.9105941596	37.5970703125	33.6191900388	
1629210783	2021-08-17 15:20:01	15.1453356481	3.18131361724e-09	1.16359126662e-10	1.2850269866	0.00288205492089	42.0	49.0	40.0	45.0	49.0	23.1	3.71	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9821777344	57.6577278382	320.151371807	28.8845973083	3229.0	3252.0	699.6484375	0.10401171875	3.1908984375	39.2581262771	39.2613821212	27.1220703125	27.0376337039	26.9372400978	37.5943359375	33.6710715049	
1629211683	2021-08-17 15:35:01	15.1557523148	3.20374527283e-09	1.18421209104e-10	1.29408955992	0.00266765286218	42.0	50.0	40.0	45.0	49.0	23.1	3.71	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0480957031	55.9564400535	319.931638539	29.5918820765	3233.0	2694.0	541.30859375	0.0808359375	3.1659375	39.2581262771	39.2613821212	27.177734375	27.0771812081	26.9646832911	37.5705078125	33.7290566729	
1629212583	2021-08-17 15:50:01	15.1661689815	3.22633509552e-09	1.18421209104e-10	1.31240689701	0.00300617849725	42.0	50.0	40.0	45.0	49.0	23.1	3.71	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1689453125	57.7681556898	320.004882962	29.7972228156	3233.0	2695.0	538.26171875	0.105109375	3.165859375	39.2581262771	39.2613821212	27.22265625	27.1163485738	26.9940206781	37.5326171875	33.7900936918	
1629213483	2021-08-17 16:05:01	15.1765856481	3.20374527283e-09	1.18421209104e-10	1.30321604647	0.0034115543816	43.0	50.0	41.0	45.0	49.0	23.1	3.75	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2348632812	57.8506608856	319.931638539	29.842854091	3233.0	2695.0	537.96875	0.08039453125	3.165703125	39.2581262771	39.2613821212	27.28515625	27.155837091	27.0273629595	37.4443359375	33.9091158788	
1629214383	2021-08-17 16:20:01	15.1870023148	3.20374527283e-09	1.19465913973e-10	1.31240689701	0.00274370652317	43.0	50.0	40.0	45.0	49.0	23.1	3.75	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.30078125	56.2552594571	319.931638539	29.7972228156	3233.0	2694.0	552.36328125	0.08101953125	3.1660546875	39.2581262771	39.2613821212	27.375	27.2387826395	27.0665595058	37.4287109375	33.9823603015	
1629215283	2021-08-17 16:35:01	15.1974189815	3.20374527283e-09	1.19465913973e-10	1.32166256546	0.00296422109439	43.0	50.0	40.0	45.0	49.0	23.1	3.68	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3557128906	55.8087739946	320.078127384	29.6831446272	3233.0	2694.0	566.3671875	0.08109375	3.166796875	39.2581262771	39.2613821212	27.447265625	27.2823412594	27.1100064582	37.4146484375	34.0525528733	
1629216183	2021-08-17 16:50:01	15.2078240741	3.20374527283e-09	1.20519835168e-10	1.2850269866	0.00296422109439	43.0	50.0	41.0	45.0	49.0	23.1	3.75	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3227539062	58.15257309	319.931638539	29.4321726127	3229.0	3237.0	699.6484375	0.10221875	3.1789453125	39.2581262771	39.2613821212	27.505859375	27.3705169883	27.1559905068	37.37421875	34.0891750847	
1629217083	2021-08-17 17:05:01	15.2182407407	3.22633509552e-09	1.19465913973e-10	1.30321604647	0.00300617849725	43.0	50.0	41.0	45.0	49.0	23.1	3.9	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2458496094	56.8655169352	319.931638539	29.9569322794	3233.0	2694.0	542.44140625	0.08071484375	3.1651953125	39.2581262771	39.2613821212	27.5322265625	27.4146261535	27.2014873566	37.4150390625	34.0891750847	
1629217983	2021-08-17 17:20:01	15.2286574074	3.20374527283e-09	1.19465913973e-10	1.32166256546	0.00318003167635	43.0	50.0	41.0	45.0	49.0	23.1	3.75	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.212890625	57.6286658059	319.931638539	29.7059602649	3233.0	2694.0	540.05859375	0.0808671875	3.1651953125	39.2581262771	39.2613821212	27.52734375	27.4968769662	27.2429782449	37.4521484375	34.0586565752	
