Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1629601383	2021-08-22 03:49:55	19.6658101852	3.20374527283e-09	1.12342058374e-10	1.40795688711	0.00611329529212	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0590820312	62.1269195361	320.004882962	25.3253578295	0.0	189.0	-0.5859375	0.01282421875	3.034453125	39.2581262771	39.2613821212	27.4814453125	27.5643187657	27.6576687051	37.6091796875	33.0973235267	
1629602283	2021-08-22 04:04:54	19.6762268519	3.22633509552e-09	1.13333133337e-10	1.40795688711	0.00607048358223	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.037109375	63.3466643336	320.22461623	25.2569109165	0.0	188.0	7.20703125	0.01261328125	3.034140625	39.2581262771	39.2613821212	27.4423828125	27.5255380925	27.6320950109	37.6365234375	33.0545976135	
1629603183	2021-08-22 04:19:54	19.6866435185	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00594383894402	41.0	49.0	40.0	45.0	49.0	23.1	4.28	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.037109375	63.1572878527	320.004882962	25.2340952788	0.0	192.0	-0.5859375	0.0128046875	3.0344921875	39.2581262771	39.2613821212	27.3916015625	27.4866099518	27.6046030793	37.6517578125	33.0149235511	
1629604083	2021-08-22 04:34:55	19.6970601852	3.29506475809e-09	1.10385832899e-10	1.41788641595	0.00642155151462	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0041503906	62.6705257867	319.858394116	25.2340952788	0.0	187.0	-0.60546875	0.012578125	3.0350390625	39.2581262771	39.2613821212	27.3857421875	27.447563837	27.5767287943	37.6603515625	32.9844050417	
1629604983	2021-08-22 04:49:55	19.7074768519	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00628758276942	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8942871094	62.1458123559	320.004882962	25.1656483657	0.0	175.0	0.625	0.01296875	3.0346875	39.2581262771	39.2613821212	27.34765625	27.4090256659	27.5475891723	37.6703125	32.9569383831	
1629605883	2021-08-22 05:04:55	19.7178819444	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00679292239182	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8833007812	63.5349712923	320.004882962	25.142832728	0.0	214.0	-0.56640625	0.01291015625	3.0348046875	39.2581262771	39.2613821212	27.3046875	27.3708152003	27.5178370669	37.7021484375	32.9172643208	
1629606783	2021-08-22 05:19:55	19.7283101852	3.20374527283e-09	1.11359650158e-10	1.41788641595	0.00637658107113	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	62.8127780496	320.004882962	25.142832728	0.0	166.0	-0.5078125	0.01262109375	3.0348046875	39.2581262771	39.2613821212	27.2646484375	27.3326866611	27.4873648264	37.703125	32.8867458113	
1629607683	2021-08-22 05:34:54	19.7387268519	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00590221394534	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	62.5363019523	320.078127384	25.1656483657	0.0	156.0	-0.44921875	0.01298046875	3.0348828125	39.2581262771	39.2613821212	27.2470703125	27.2950529572	27.4578114891	37.683203125	32.8989532151	
1629608583	2021-08-22 05:49:54	19.7491319444	3.20374527283e-09	1.10385832899e-10	1.40795688711	0.00646683910938	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9052734375	63.9140116675	320.151371807	25.1200170904	0.0	167.0	8.203125	0.01257421875	3.035078125	39.2581262771	39.2613821212	27.224609375	27.2950529572	27.42996452	37.7087890625	32.8714865566	
1629609483	2021-08-22 06:04:54	19.7595601852	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00557953833625	41.0	49.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8503417969	62.8600872254	319.858394116	25.074385815	0.0	172.0	-0.48828125	0.01262109375	3.036015625	39.2581262771	39.2613821212	27.208984375	27.2591593698	27.4032585616	37.731640625	32.8440198981	
1629610383	2021-08-22 06:19:55	19.7699768519	3.20374527283e-09	1.11359650158e-10	1.41788641595	0.00577907980955	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8283691406	63.3564979053	319.858394116	25.0515701773	0.0	180.0	-0.5078125	0.01263671875	3.034921875	39.2581262771	39.2613821212	27.177734375	27.2252287385	27.3775044627	37.708984375	32.8287606433	
1629611283	2021-08-22 06:34:55	19.7803819444	3.22633509552e-09	1.11359650158e-10	1.43795604965	0.00637658107113	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7514648438	63.5866516429	319.931638539	25.0287545396	0.0	152.0	5.234375	0.01258203125	3.035078125	39.2581262771	39.2613821212	27.158203125	27.2252287385	27.3523765349	37.7533203125	32.792138432	
1629612183	2021-08-22 06:49:55	19.7907986111	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00550166440494	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7185058594	62.5642262984	320.151371807	24.9831232643	0.0	177.0	-0.52734375	0.01295703125	3.03546875	39.2581262771	39.2613821212	27.1396484375	27.190993341	27.326754467	37.7595703125	32.7524643696	
1629613083	2021-08-22 07:04:54	19.8012268519	3.20374527283e-09	1.09420531473e-10	1.41788641595	0.00607048358223	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7844238281	62.7953782465	320.004882962	25.0287545396	0.0	192.0	-0.60546875	0.01258984375	3.0355078125	39.2581262771	39.2613821212	27.099609375	27.1555683725	27.3004667405	37.7943359375	32.731101413	
1629613983	2021-08-22 07:19:54	19.8116319444	3.18131361724e-09	1.09420531473e-10	1.40795688711	0.00590221394534	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8063964844	61.9050520659	319.931638539	25.0287545396	0.0	176.0	0.48828125	0.01296875	3.035546875	39.2581262771	39.2613821212	27.0830078125	27.1555683725	27.2737618268	37.7671875	32.731101413	
1629614883	2021-08-22 07:34:54	19.822037037	3.20374527283e-09	1.11359650158e-10	1.39809689526	0.00655837471524	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7404785156	63.9709820257	319.931638539	24.9603076266	0.0	179.0	-0.60546875	0.01287109375	3.0355078125	39.2581262771	39.2613821212	27.0771484375	27.1194519453	27.2489736792	37.7716796875	32.7066866054	
1629615783	2021-08-22 07:49:55	19.8324652778	3.22633509552e-09	1.10385832899e-10	1.40795688711	0.00660462724716	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8393554688	63.3807544898	319.931638539	25.0059389019	0.0	187.0	-0.546875	0.01291015625	3.035234375	39.2581262771	39.2613821212	27.0654296875	27.0848986734	27.2252797678	37.7544921875	32.7066866054	
1629616683	2021-08-22 08:04:55	19.8428819444	3.18131361724e-09	1.08463671409e-10	1.41788641595	0.00655837471524	41.0	48.0	39.0	45.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9162597656	64.1522738577	319.931638539	25.0515701773	0.0	175.0	-0.48828125	0.01291015625	3.0350390625	39.2581262771	39.2613821212	27.06640625	27.0848986734	27.2040001158	37.7701171875	32.7249977111	
1629617583	2021-08-22 08:19:55	19.853287037	3.18131361724e-09	1.10385832899e-10	1.41788641595	0.00708547817038	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8833007812	64.7091855518	320.004882962	25.0972014527	0.0	152.0	10.91796875	0.01284765625	3.03515625	39.2581262771	39.2613821212	27.078125	27.0848986734	27.1872923462	37.733203125	32.7707754753	
1629618483	2021-08-22 08:34:54	19.8637037037	3.11495661746e-09	1.11359650158e-10	1.39809689526	0.00573860862725	41.0	48.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9052734375	61.0381293583	319.858394116	25.1884640034	0.0	165.0	-0.60546875	0.01296875	3.0346875	39.2581262771	39.2613821212	27.1171875	27.0848986734	27.1755604613	37.64921875	32.8348643452	
1629619383	2021-08-22 08:49:54	19.8741203704	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00628758276942	41.0	48.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8942871094	62.6556575645	320.151371807	25.2112796411	0.0	163.0	-0.546875	0.0126328125	3.0346484375	39.2581262771	39.2613821212	27.154296875	27.0848986734	27.170869733	37.6419921875	32.8806421094	
1629620283	2021-08-22 09:04:54	19.8845486111	3.20374527283e-09	1.10385832899e-10	1.40795688711	0.00569842086665	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8833007812	62.1785584005	319.931638539	25.2112796411	0.0	203.0	4.9609375	0.0126171875	3.034609375	39.2581262771	39.2613821212	27.1884765625	27.1113051856	27.1715005766	37.63125	32.8959013642	
1629621183	2021-08-22 09:19:54	19.8949537037	3.20374527283e-09	1.10385832899e-10	1.38830595341	0.00498614497751	41.0	49.0	40.0	45.0	49.0	23.1	3.9	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.861328125	62.2074911006	320.078127384	25.1656483657	0.0	174.0	-0.5078125	0.01269140625	3.0348046875	39.2581262771	39.2613821212	27.21484375	27.1495943005	27.1761880341	37.6513671875	32.9111606189	
1629622083	2021-08-22 09:34:55	19.9053819444	3.18131361724e-09	1.11359650158e-10	1.41788641595	0.00611329529212	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8942871094	63.585738152	320.078127384	25.1884640034	0.0	173.0	-0.48828125	0.01298828125	3.031640625	39.2581262771	39.2613821212	27.2265625	27.1875491558	27.1820798835	37.644140625	32.905056917	
1629622983	2021-08-22 09:49:55	19.915787037	3.18131361724e-09	1.10385832899e-10	1.40795688711	0.00602797168487	41.0	49.0	39.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	63.8494377219	320.004882962	25.2340952788	0.0	172.0	0.2734375	0.01259375	3.034453125	39.2581262771	39.2613821212	27.2578125	27.1875491558	27.1890701287	37.619921875	32.9355754265	
1629623883	2021-08-22 10:04:54	19.9262037037	3.22633509552e-09	1.10385832899e-10	1.40795688711	0.00561888768516	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9382324219	61.9032509094	320.004882962	25.2340952788	0.0	172.0	-0.60546875	0.01266796875	3.0345703125	39.2581262771	39.2613821212	27.2724609375	27.2228037175	27.1981930363	37.6328125	32.9599902341	
1629624783	2021-08-22 10:19:54	19.9366203704	3.20374527283e-09	1.10385832899e-10	1.39809689526	0.00598575750043	41.0	49.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	63.4237235627	320.078127384	25.4166203803	0.0	158.0	-0.546875	0.01260546875	3.034453125	39.2581262771	39.2613821212	27.2919921875	27.2562853922	27.2089561911	37.5935546875	32.966093936	
1629625683	2021-08-22 10:34:54	19.947037037	3.22633509552e-09	1.10385832899e-10	1.39809689526	0.00565851454292	41.0	49.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9602050781	62.7509385184	320.004882962	25.2797265542	0.0	188.0	-0.4296875	0.01267578125	3.0344140625	39.2581262771	39.2613821212	27.310546875	27.2562853922	27.2203913469	37.6060546875	32.9844050417	
1629626583	2021-08-22 10:49:54	19.9574537037	3.18131361724e-09	1.10385832899e-10	1.41788641595	0.00594383894402	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9711914062	63.2918753249	319.931638539	25.3025421918	0.0	168.0	-0.2734375	0.0125859375	3.034375	39.2581262771	39.2613821212	27.337890625	27.2901046036	27.2331128203	37.5951171875	33.0088198492	
1629627483	2021-08-22 11:04:55	19.9678703704	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00577907980955	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0041503906	62.4897944408	320.004882962	25.3025421918	0.0	191.0	-0.5078125	0.01298828125	3.0341015625	39.2581262771	39.2613821212	27.3564453125	27.2901046036	27.246524651	37.5814453125	33.0393383587	
1629628383	2021-08-22 11:19:55	19.978287037	3.18131361724e-09	1.13333133337e-10	1.39809689526	0.00628758276942	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1140136719	63.2939230615	319.858394116	25.4394360179	0.0	186.0	-0.5078125	0.01300390625	3.0338671875	39.2581262771	39.2613821212	27.41015625	27.32421875	27.262020521	37.5283203125	33.1095309305	
1629629283	2021-08-22 11:34:54	19.9887037037	3.20374527283e-09	1.11359650158e-10	1.42788597217	0.00542487736449	41.0	49.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2678222656	62.3376051582	320.078127384	25.507882931	0.0	193.0	-0.33203125	0.0125859375	3.0334765625	39.2581262771	39.2613821212	27.4462890625	27.3605547399	27.2813446788	37.5001953125	33.1675160985	
1629630183	2021-08-22 11:49:54	19.9991203704	3.20374527283e-09	1.12342058374e-10	1.40795688711	0.00581983641236	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.125	61.5009634887	320.22461623	25.4850672933	0.0	218.0	-0.625	0.0127109375	3.0334765625	39.2581262771	39.2613821212	27.484375	27.3994959889	27.3049927049	37.50390625	33.2041383099	
1629631083	2021-08-22 12:04:54	20.009537037	3.20374527283e-09	1.12342058374e-10	1.41788641595	0.00607048358223	41.0	49.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2238769531	61.0741459515	320.22461623	25.5306985687	0.0	163.0	-0.52734375	0.01271875	3.0334375	39.2581262771	39.2613821212	27.517578125	27.4395350514	27.3305455773	37.4853515625	33.2346568194	
1629631983	2021-08-22 12:19:54	20.0199421296	3.22633509552e-09	1.12342058374e-10	1.41788641595	0.00615640892894	41.0	49.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1689453125	61.8094430454	320.151371807	25.507882931	0.0	167.0	-0.46875	0.01273046875	3.033359375	39.2581262771	39.2613821212	27.53125	27.4793873217	27.356466297	37.466015625	33.2468642232	
