Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1627773234	2021-08-01 00:01:40	67.4195601852	3.15903902133e-09	8.94056330436e-11	1.41788641595	0.00594383894402	40.0	48.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7958984375	62.2717363021	320.078127384	23.84234138	0.0	165.0	10.7421875	0.0128125	3.040625	39.2838907425	39.2325391952	25.78125	25.829370281	25.9264543972	38.4259765625	31.4401684622	
1627774134	2021-08-01 00:16:40	67.4299884259	3.18131361724e-09	8.94056330436e-11	1.40795688711	0.00565851454292	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8068847656	63.0049419701	320.151371807	23.84234138	0.0	200.0	-0.546875	0.012953125	3.0402734375	39.2838907425	39.2325391952	25.75390625	25.7965571256	25.9051522167	38.4142578125	31.4462721641	
1627775034	2021-08-01 00:31:41	67.4404050926	3.29506475809e-09	8.86237991538e-11	1.39809689526	0.00505672193075	40.0	48.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7299804688	61.4286431161	320.078127384	23.8195257424	0.0	189.0	-0.56640625	0.01287109375	3.0405859375	39.2838907425	39.2325391952	25.7529296875	25.7965571256	25.8862354916	38.40390625	31.4432203131	
1627775934	2021-08-01 00:46:41	67.4508217593	3.18131361724e-09	8.94056330436e-11	1.40795688711	0.00481398215095	40.0	47.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7189941406	61.7460999827	320.004882962	23.773894467	0.0	213.0	2.1484375	0.012671875	3.041171875	39.2838907425	39.2325391952	25.73828125	25.7640782299	25.8685931681	38.4408203125	31.4096499527	
1627776834	2021-08-01 01:01:41	67.4612384259	3.20374527283e-09	8.86237991538e-11	1.40795688711	0.00509238414931	40.0	47.0	38.0	43.0	47.0	23.1	4.06	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6311035156	60.8201053273	320.004882962	23.773894467	0.0	196.0	-0.625	0.01295703125	3.040546875	39.2838907425	39.2325391952	25.716796875	25.7640782299	25.8497809383	38.4568359375	31.3791314432	
1627777734	2021-08-01 01:16:40	67.4716435185	3.18131361724e-09	8.94056330436e-11	1.40795688711	0.00395408579871	40.0	47.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6311035156	59.3007656621	320.004882962	23.7282631916	0.0	179.0	-0.625	0.01286328125	3.0334765625	39.2838907425	39.2325391952	25.69140625	25.7333165111	25.8306709093	38.4681640625	31.3577684866	
1627778634	2021-08-01 01:31:40	67.4820601852	3.15903902133e-09	8.86237991538e-11	1.40795688711	0.00418275831006	40.0	47.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.576171875	59.4982716568	320.004882962	23.6826319163	0.0	190.0	0.05859375	0.012640625	3.041484375	39.2838907425	39.2325391952	25.6513671875	25.7333165111	25.8103750675	38.4875	31.3119907224	
1627779534	2021-08-01 01:46:40	67.4924768519	3.18131361724e-09	8.63190807155e-11	1.45830976125	0.00424196363582	40.0	47.0	38.0	43.0	47.0	23.1	4.06	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4992675781	60.3860845239	320.004882962	23.6141850032	0.0	190.0	-0.44921875	0.0126171875	3.0416796875	39.2838907425	39.2325391952	25.611328125	25.6983339451	25.7877978475	38.5189453125	31.2601092563	
1627780434	2021-08-01 02:01:40	67.5028935185	3.27199371108e-09	8.86237991538e-11	1.40795688711	0.00445586000821	40.0	47.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4772949219	59.7972188505	320.004882962	23.5457380902	0.0	175.0	-0.56640625	0.01287890625	3.0416015625	39.2838907425	39.2325391952	25.5712890625	25.6614506869	25.7631549868	38.5451171875	31.217383343	
1627781334	2021-08-01 02:16:41	67.5132986111	3.20374527283e-09	8.70805825163e-11	1.40795688711	0.00451893098286	40.0	47.0	38.0	43.0	47.0	23.1	3.96	35.0	28.0	35.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4553222656	61.3988130087	320.004882962	23.5229224525	0.0	190.0	-0.48828125	0.0129140625	3.04203125	39.2838907425	39.2325391952	25.5400390625	25.6226667366	25.7361963796	38.56171875	31.1716055788	
