Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1629933483	2021-08-26 00:04:50	23.5092592593	3.20374527283e-09	1.06574980742e-10	1.42788597217	0.00538688667947	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0920410156	62.4008387744	320.004882962	25.3709891049	0.0	179.0	-0.44921875	0.0129609375	3.0337109375	39.2581262771	39.2613821212	27.4501953125	27.4507720742	27.375556781	37.5486328125	33.1308938871	
1629934383	2021-08-26 00:19:50	23.5196643519	3.20374527283e-09	1.08463671409e-10	1.40795688711	0.00531170159821	41.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9052734375	60.9114790804	320.078127384	25.2797265542	0.0	180.0	0.05859375	0.01301171875	3.03390625	39.2581262771	39.2613821212	27.455078125	27.4507720742	27.3858183921	37.5681640625	33.0912198248	
1629935283	2021-08-26 00:34:49	23.5300925926	3.20374527283e-09	1.06574980742e-10	1.40795688711	0.00498614497751	42.0	49.0	40.0	45.0	49.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9821777344	62.1299520337	320.151371807	25.2797265542	0.0	197.0	-0.5859375	0.01291796875	3.0343359375	39.2581262771	39.2613821212	27.435546875	27.4507720742	27.3928338134	37.5986328125	33.0637531663	
1629936183	2021-08-26 00:49:49	23.5405092593	3.18131361724e-09	1.08463671409e-10	1.41788641595	0.00624355051569	41.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0700683594	63.1757010026	319.931638539	25.3481734672	0.0	189.0	-0.44921875	0.012609375	3.034140625	39.2581262771	39.2613821212	27.4150390625	27.4507720742	27.3960603373	37.594140625	33.0698568682	
1629937083	2021-08-26 01:04:49	23.5509259259	3.18131361724e-09	1.08463671409e-10	1.41788641595	0.00512829787346	41.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0261230469	62.1558515852	320.004882962	25.3253578295	0.0	182.0	-0.546875	0.01290234375	3.033984375	39.2581262771	39.2613821212	27.4287109375	27.4507720742	27.3996780703	37.594921875	33.0851161229	
1629937983	2021-08-26 01:19:49	23.5613310185	3.15903902133e-09	1.0751517889e-10	1.41788641595	0.00619982662202	42.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9602050781	61.3032265774	320.004882962	25.3025421918	0.0	190.0	12.28515625	0.01287109375	3.0343359375	39.2581262771	39.2613821212	27.4208984375	27.4261679425	27.4024361001	37.607421875	33.0698568682	
1629938883	2021-08-26 01:34:50	23.5717476852	3.20374527283e-09	1.0751517889e-10	1.40795688711	0.00495122675714	41.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9602050781	61.9757438473	319.785149693	25.2797265542	0.0	202.0	-0.546875	0.01296484375	3.0339453125	39.2581262771	39.2613821212	27.40625	27.4261679425	27.4038953591	37.600390625	33.0545976135	
1629939783	2021-08-26 01:49:50	23.5821759259	3.20374527283e-09	1.0751517889e-10	1.40795688711	0.00569842086665	41.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9711914062	61.4572515785	319.931638539	25.3025421918	0.0	174.0	-0.5859375	0.0128671875	3.0341015625	39.2581262771	39.2613821212	27.3876953125	27.4261679425	27.4036846049	37.6021484375	33.0423902097	
1629940683	2021-08-26 02:04:49	23.5925810185	3.20374527283e-09	1.08463671409e-10	1.41788641595	0.00573860862725	41.0	49.0	40.0	45.0	49.0	23.1	4.18	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	62.0400419593	319.858394116	25.2340952788	0.0	186.0	2.01171875	0.012671875	3.0344140625	39.2581262771	39.2613821212	27.3994140625	27.4261679425	27.4024186135	37.6189453125	33.021027253	
1629941583	2021-08-26 02:19:49	23.6029976852	3.20374527283e-09	1.0751517889e-10	1.39809689526	0.00520088694595	41.0	49.0	40.0	45.0	49.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9602050781	61.7246526655	320.004882962	25.2112796411	0.0	179.0	-0.625	0.01291796875	3.0342578125	39.2581262771	39.2613821212	27.3818359375	27.3987783138	27.399636282	37.628515625	32.9996642964	
