Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1628723883	2021-08-12 00:04:46	9.51037037037	3.18131361724e-09	1.46210292963e-10	1.23196887796	0.00669811319081	43.0	50.0	42.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2568359375	63.3298552363	300.155644398	31.6452894681	3231.0	2693.0	749.140625	0.11462890625	3.1686328125	39.2581262771	39.2613821212	28.0947265625	28.1459305526	28.2522983108	37.32890625	34.6934415723	
1628724783	2021-08-12 00:19:46	9.52077546296	3.22633509552e-09	1.46210292963e-10	1.24065726225	0.00718577037282	43.0	50.0	42.0	45.0	49.0	23.1	3.62	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2348632812	65.0173574093	300.155644398	31.6224738304	3232.0	2693.0	749.70703125	0.11458203125	3.1684375	39.2581262771	39.2613821212	28.083984375	28.1115378565	28.2316599811	37.33203125	34.6690267647	
1628725683	2021-08-12 00:34:45	9.53119212963	3.22633509552e-09	1.46210292963e-10	1.24065726225	0.00698658575186	43.0	50.0	41.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1579589844	63.7987910709	300.155644398	31.576842555	3231.0	2693.0	749.74609375	0.11476953125	3.1684375	39.2581262771	39.2613821212	28.060546875	28.1115378565	28.2112802393	37.3681640625	34.6385082553	
1628726583	2021-08-12 00:49:46	9.54162037037	3.20374527283e-09	1.46210292963e-10	1.23196887796	0.00703585821562	43.0	50.0	42.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	63.6676574982	299.93591113	31.576842555	3232.0	2692.0	749.84375	0.11408984375	3.1687890625	39.2581262771	39.2613821212	28.03515625	28.0779218226	28.1905776047	37.380859375	34.5896786401	
1628727483	2021-08-12 01:04:46	9.55203703704	3.18131361724e-09	1.44931713994e-10	1.25821828584	0.00744275565021	43.0	50.0	41.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1359863281	63.8421157351	300.155644398	31.508395642	3231.0	2693.0	749.6875	0.11459375	3.16859375	39.2581262771	39.2613821212	28.0	28.0779218226	28.1680868891	37.3923828125	34.5713675344	
1628728383	2021-08-12 01:19:46	9.56244212963	3.20374527283e-09	1.43664315936e-10	1.23196887796	0.00776329827505	43.0	50.0	41.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	64.4424409595	300.082399976	31.576842555	3231.0	2692.0	748.80859375	0.11453515625	3.1687109375	39.2581262771	39.2613821212	27.978515625	28.0422543519	28.1452212572	37.3818359375	34.5652638325	
1628729283	2021-08-12 01:34:46	9.57287037037	3.20374527283e-09	1.44931713994e-10	1.23196887796	0.00787318475886	43.0	50.0	41.0	45.0	49.0	23.1	3.75	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	64.8694214957	300.155644398	31.5540269173	3233.0	2693.0	749.6875	0.11476953125	3.168515625	39.2581262771	39.2613821212	27.9580078125	28.0059380243	28.1232949896	37.3873046875	34.5622119816	
1628730183	2021-08-12 01:49:46	9.58327546296	3.22633509552e-09	1.43664315936e-10	1.24940692083	0.00850596087634	43.0	50.0	41.0	45.0	49.0	23.1	3.59	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1579589844	64.7596551857	300.082399976	31.4855800043	3233.0	2693.0	748.84765625	0.11452734375	3.168671875	39.2581262771	39.2613821212	27.955078125	28.0059380243	28.1026882572	37.3986328125	34.5591601306	
1628731083	2021-08-12 02:04:45	9.59369212963	3.22633509552e-09	1.46210292963e-10	1.23196887796	0.00809764594458	43.0	50.0	42.0	45.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1359863281	64.8898221022	300.009155553	31.4399487289	3233.0	2693.0	749.78515625	0.1144921875	3.16890625	39.2581262771	39.2613821212	27.953125	27.9718402632	28.0837835901	37.3923828125	34.5439008759	
1628731983	2021-08-12 02:19:46	9.6041087963	3.20374527283e-09	1.43664315936e-10	1.23196887796	0.00832850642429	43.0	50.0	41.0	45.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1579589844	64.7806645706	299.862666707	31.4171330912	3231.0	2693.0	749.3359375	0.11488671875	3.168671875	39.2581262771	39.2613821212	27.9189453125	27.9718402632	28.0660802743	37.387890625	34.5255897702	
1628732883	2021-08-12 02:34:46	9.61452546296	3.20374527283e-09	1.43664315936e-10	1.24065726225	0.00809764594458	43.0	50.0	41.0	45.0	49.0	23.1	3.62	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1359863281	64.8661635297	299.93591113	31.4627643666	3231.0	2692.0	749.765625	0.11465625	3.1687890625	39.2581262771	39.2613821212	27.9140625	27.9718402632	28.0496411127	37.419140625	34.5072786645	
1628733783	2021-08-12 02:49:46	9.62493055556	3.20374527283e-09	1.42408001014e-10	1.23196887796	0.00754810497717	43.0	50.0	41.0	45.0	49.0	23.1	3.62	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0920410156	63.393853126	299.93591113	31.3486861782	3231.0	2692.0	749.62890625	0.11494921875	3.16875	39.2581262771	39.2613821212	27.8984375	27.9424450766	28.0327474813	37.4283203125	34.4859157079	
1628734683	2021-08-12 03:04:46	9.6353587963	3.20374527283e-09	1.42408001014e-10	1.23196887796	0.0072364475738	43.0	50.0	41.0	44.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.037109375	64.2301119625	300.009155553	31.3715018159	3231.0	2693.0	749.74609375	0.11436328125	3.1690625	39.2581262771	39.2613821212	27.875	27.9424450766	28.0157687488	37.465625	34.4492934965	
1628735583	2021-08-12 03:19:46	9.64577546296	3.18131361724e-09	1.42408001014e-10	1.23196887796	0.0068890735804	43.0	50.0	40.0	45.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0261230469	63.4525130654	300.155644398	31.2574236274	3233.0	2693.0	749.74609375	0.1144453125	3.168828125	39.2581262771	39.2613821212	27.849609375	27.9106674706	27.9974500728	37.453125	34.421826838	
1628736483	2021-08-12 03:34:46	9.65619212963	3.20374527283e-09	1.41162672307e-10	1.24065726225	0.00646683910938	43.0	50.0	41.0	44.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.94921875	63.9949546267	300.009155553	31.4171330912	3232.0	2693.0	749.70703125	0.1146484375	3.1689453125	39.2581262771	39.2613821212	27.83984375	27.875770108	27.9778657872	37.490625	34.3791009247	
1628737383	2021-08-12 03:49:45	9.6666087963	3.22633509552e-09	1.42408001014e-10	1.24065726225	0.00739063366355	43.0	50.0	41.0	44.0	48.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9272460938	63.9282015026	299.93591113	31.2346079897	3232.0	2693.0	749.5703125	0.11459765625	3.1688671875	39.2581262771	39.2613821212	27.8115234375	27.875770108	27.9568990328	37.4908203125	34.3424787133	
1628738283	2021-08-12 04:04:46	9.67701388889	3.20374527283e-09	1.41162672307e-10	1.23196887796	0.00760133752052	42.0	50.0	41.0	44.0	49.0	23.1	3.53	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8503417969	64.4766761746	300.009155553	31.3715018159	3233.0	2693.0	749.765625	0.11426171875	3.1687890625	39.2581262771	39.2613821212	27.7529296875	27.83925388	27.934234184	37.4908203125	34.3089083529	
1628739183	2021-08-12 04:19:46	9.68743055556	3.20374527283e-09	1.39928233744e-10	1.22334133885	0.00739063366355	42.0	50.0	41.0	44.0	48.0	23.1	3.53	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8833007812	63.3619218479	300.009155553	31.3258705405	3233.0	2693.0	749.84375	0.11463671875	3.1689453125	39.2581262771	39.2613821212	27.7294921875	27.8018167995	27.9103423188	37.516796875	34.2753379925	
1628740083	2021-08-12 04:34:46	9.69784722222	3.20374527283e-09	1.41162672307e-10	1.23196887796	0.00809764594458	42.0	49.0	40.0	44.0	49.0	23.1	3.53	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8503417969	66.0241325183	300.082399976	31.2117923521	3233.0	2693.0	749.6875	0.114640625	3.16875	39.2581262771	39.2613821212	27.7236328125	27.7647467492	27.8862464218	37.5091796875	34.2509231849	
1628740983	2021-08-12 04:49:46	9.70826388889	3.22633509552e-09	1.39928233744e-10	1.22334133885	0.008748462243	42.0	49.0	40.0	44.0	49.0	23.1	3.56	36.0	31.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9382324219	66.2828830998	300.009155553	31.1661610767	3233.0	2693.0	749.6875	0.114453125	3.1690625	39.2581262771	39.2613821212	27.6845703125	27.7282665688	27.862593507	37.5185546875	34.2509231849	
