Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1629078483	2021-08-16 02:35:03	13.6142013889	3.18131361724e-09	1.17385639963e-10	1.37858357802	0.00534916204509	40.0	47.0	38.0	43.0	48.0	23.1	4.09	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.89453125	62.539007376	349.88860744	24.4583635975	0.0	179.0	-0.546875	0.0129296875	3.0381640625	39.2581262771	39.2613821212	26.4716796875	26.5217039377	26.6413941763	38.0646484375	32.0810571612	
1629079383	2021-08-16 02:50:03	13.6246296296	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00538688667947	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.89453125	62.4652419335	350.108340709	24.640888699	0.0	190.0	-0.60546875	0.01266015625	3.0375	39.2581262771	39.2613821212	26.470703125	26.4885303062	26.6193101451	38.0228515625	32.1085238197	
1629080283	2021-08-16 03:05:03	13.6350347222	3.13692038539e-09	1.15341590009e-10	1.39809689526	0.00471355110298	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.89453125	60.5877550324	350.035096286	24.4811792352	0.0	172.0	-0.44921875	0.013015625	3.0379296875	39.2581262771	39.2613821212	26.46875	26.4885303062	26.6004518337	38.016015625	32.1115756706	
1629081183	2021-08-16 03:20:03	13.6454513889	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00502130945648	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.806640625	60.7298004747	350.035096286	24.4355479598	0.0	176.0	5.44921875	0.01292578125	3.0379296875	39.2581262771	39.2613821212	26.47265625	26.4885303062	26.5844644546	38.061328125	32.0993682669	
1629082083	2021-08-16 03:35:03	13.6558680556	3.18131361724e-09	1.17385639963e-10	1.38830595341	0.00509238414931	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7956542969	60.6535746055	349.961851863	24.3442854091	0.0	179.0	-0.625	0.0126953125	3.0388671875	39.2581262771	39.2613821212	26.4765625	26.4885303062	26.5693375209	38.0814453125	32.0688497574	
1629082983	2021-08-16 03:50:03	13.6662847222	3.18131361724e-09	1.17385639963e-10	1.37858357802	0.00534916204509	40.0	47.0	38.0	43.0	48.0	23.1	3.78	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7517089844	62.074501736	349.961851863	24.3899166845	0.0	183.0	-0.56640625	0.012671875	3.0380078125	39.2581262771	39.2613821212	26.421875	26.4885303062	26.5537909133	38.096875	32.0505386517	
1629083883	2021-08-16 04:05:03	13.6767013889	3.3182984806e-09	1.17385639963e-10	1.36892928891	0.00527450348868	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8176269531	61.5937590902	350.035096286	24.3899166845	0.0	186.0	5.72265625	0.012671875	3.038671875	39.2581262771	39.2613821212	26.416015625	26.4616813916	26.537803246	38.102734375	32.032227546	
1629084783	2021-08-16 04:20:03	13.6871180556	3.20374527283e-09	1.16359126662e-10	1.36892928891	0.00542487736449	40.0	47.0	38.0	43.0	48.0	23.1	3.71	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8725585938	61.9198496363	349.88860744	24.3899166845	0.0	192.0	-0.546875	0.01279296875	3.0376953125	39.2581262771	39.2613821212	26.41796875	26.4616813916	26.521496149	38.0814453125	32.032227546	
1629085683	2021-08-16 04:35:03	13.6975347222	3.20374527283e-09	1.16359126662e-10	1.37858357802	0.00491655307079	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8176269531	60.3829461091	350.035096286	24.4127323222	0.0	262.0	-0.6640625	0.01301953125	3.037890625	39.2581262771	39.2613821212	26.408203125	26.42909763	26.5064938072	38.0732421875	32.0505386517	
1629086583	2021-08-16 04:50:03	13.7079398148	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00509238414931	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7517089844	61.2839652186	350.035096286	24.3671010468	0.0	211.0	0.60546875	0.013	3.0378125	39.2581262771	39.2613821212	26.40625	26.42909763	26.4935949288	38.0837890625	32.0383312479	
1629087483	2021-08-16 05:05:03	13.7183680556	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00577907980955	40.0	47.0	38.0	43.0	48.0	23.1	3.78	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.89453125	60.829435069	349.961851863	24.4127323222	0.0	177.0	-0.625	0.0126875	3.0380078125	39.2581262771	39.2613821212	26.40234375	26.42909763	26.4813847407	38.069921875	32.0261238441	
1629088383	2021-08-16 05:20:03	13.7287731481	3.20374527283e-09	1.16359126662e-10	1.33098350893	0.00538688667947	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.806640625	63.3023477361	350.035096286	24.4127323222	0.0	198.0	-0.546875	0.01297265625	3.037890625	39.2581262771	39.2613821212	26.39453125	26.42909763	26.4711359343	38.078515625	32.035279397	
1629089283	2021-08-16 05:35:03	13.7392013889	3.18131361724e-09	1.17385639963e-10	1.36892928891	0.00534916204509	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8615722656	60.8328349872	349.961851863	24.4355479598	0.0	199.0	-0.37109375	0.013	3.0376171875	39.2581262771	39.2613821212	26.4033203125	26.4024355076	26.4620435059	38.059375	32.0474868007	
1629090183	2021-08-16 05:50:02	13.7496180556	3.20374527283e-09	1.16359126662e-10	1.36892928891	0.00488212220599	40.0	47.0	38.0	43.0	48.0	23.1	3.71	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8176269531	61.6891512708	350.035096286	24.3899166845	0.0	175.0	7.36328125	0.0130078125	3.0380859375	39.2581262771	39.2613821212	26.41015625	26.4024355076	26.45426557	38.088671875	32.035279397	
1629091083	2021-08-16 06:05:03	13.7600231481	3.20374527283e-09	1.16359126662e-10	1.37858357802	0.00520088694595	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7297363281	61.402200268	349.88860744	24.3671010468	0.0	180.0	-0.52734375	0.0127578125	3.0391015625	39.2581262771	39.2613821212	26.396484375	26.4024355076	26.4467368642	38.0927734375	32.0169682913	
1629091983	2021-08-16 06:20:03	13.7704398148	3.20374527283e-09	1.16359126662e-10	1.36892928891	0.00516446487693	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7077636719	63.0221753695	349.961851863	24.3442854091	0.0	184.0	-0.546875	0.01257421875	3.0383984375	39.2581262771	39.2613821212	26.375	26.4024355076	26.438820398	38.128515625	31.9895016327	
1629092883	2021-08-16 06:35:03	13.7808564815	3.18131361724e-09	1.16359126662e-10	1.38830595341	0.00464776380435	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7077636719	60.7915744265	350.035096286	24.3442854091	0.0	209.0	6.58203125	0.01265234375	3.038125	39.2581262771	39.2613821212	26.353515625	26.4024355076	26.4301849554	38.078125	31.9925534837	
1629093783	2021-08-16 06:50:03	13.7912731481	3.18131361724e-09	1.15341590009e-10	1.38830595341	0.00546313597647	40.0	47.0	38.0	43.0	47.0	23.1	3.78	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.71875	61.6819133733	350.181585131	24.2986541337	0.0	177.0	-0.625	0.012625	3.0380859375	39.2581262771	39.2613821212	26.3427734375	26.3766745753	26.4207791642	38.1291015625	31.9681386761	
1629094683	2021-08-16 07:05:03	13.8016782407	3.18131361724e-09	1.15341590009e-10	1.38830595341	0.00550166440494	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6967773438	62.1926733426	349.961851863	24.2986541337	0.0	190.0	-0.60546875	0.01284765625	3.0384765625	39.2581262771	39.2613821212	26.3291015625	26.3766745753	26.4103030236	38.1236328125	31.9437238685	
1629095583	2021-08-16 07:20:03	13.8121064815	3.20374527283e-09	1.16359126662e-10	1.37858357802	0.00458289470275	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7297363281	60.9017522188	350.035096286	24.3442854091	0.0	166.0	0.72265625	0.01259765625	3.03875	39.2581262771	39.2613821212	26.3125	26.3444971686	26.3995481313	38.1111328125	31.9406720176	
1629096483	2021-08-16 07:35:02	13.8225231481	3.18131361724e-09	1.15341590009e-10	1.38830595341	0.00520088694595	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6418457031	61.1224401946	349.88860744	24.2530228584	0.0	199.0	-0.60546875	0.012921875	3.03890625	39.2581262771	39.2613821212	26.3134765625	26.3444971686	26.3886970066	38.1427734375	31.9254127628	
1629097383	2021-08-16 07:50:02	13.8329398148	3.18131361724e-09	1.15341590009e-10	1.35934260926	0.00481398215095	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6967773438	61.6967421657	350.035096286	24.275838496	0.0	166.0	-0.5859375	0.01292578125	3.03875	39.2581262771	39.2613821212	26.3095703125	26.3444971686	26.3773874816	38.1634765625	31.9101535081	
1629098283	2021-08-16 08:05:02	13.8433564815	3.15903902133e-09	1.15341590009e-10	1.39809689526	0.00554046455277	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7736816406	60.7629059789	350.035096286	24.275838496	0.0	170.0	-0.3515625	0.01294140625	3.03890625	39.2581262771	39.2613821212	26.2783203125	26.3130276059	26.3658501244	38.1337890625	31.9009979553	
1629099183	2021-08-16 08:20:02	13.8537731481	3.18131361724e-09	1.16359126662e-10	1.38830595341	0.00498614497751	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8505859375	63.431146067	350.181585131	24.3671010468	0.0	191.0	7.2265625	0.013015625	3.03859375	39.2581262771	39.2613821212	26.275390625	26.3130276059	26.3547068702	38.1052734375	31.9376201666	
1629100083	2021-08-16 08:35:02	13.8641782407	3.20374527283e-09	1.14332951505e-10	1.38830595341	0.00495122675714	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8505859375	61.0877941479	349.961851863	24.3899166845	0.0	207.0	-0.64453125	0.01283984375	3.0384765625	39.2581262771	39.2613821212	26.31640625	26.3130276059	26.3477635127	38.0634765625	31.9925534837	
1629100983	2021-08-16 08:50:02	13.8745949074	3.22633509552e-09	1.17385639963e-10	1.36892928891	0.00502130945648	40.0	47.0	38.0	43.0	48.0	23.1	3.71	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8176269531	61.3048915265	350.035096286	24.4355479598	0.0	198.0	-0.546875	0.01301953125	3.0377734375	39.2581262771	39.2613821212	26.353515625	26.3130276059	26.3459043292	38.0517578125	32.0291756951	
1629101883	2021-08-16 09:05:03	13.8850115741	3.20374527283e-09	1.16359126662e-10	1.38830595341	0.00520088694595	40.0	47.0	38.0	43.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.982421875	60.7075240734	350.035096286	24.5268105106	0.0	175.0	5.9375	0.0129921875	3.0374609375	39.2581262771	39.2613821212	26.38671875	26.3130276059	26.3483552003	38.0298828125	32.0688497574	
1629102783	2021-08-16 09:20:03	13.8954398148	3.18131361724e-09	1.15341590009e-10	1.37858357802	0.00481398215095	40.0	47.0	38.0	44.0	48.0	23.1	3.78	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0043945312	61.4823980124	350.108340709	24.5268105106	0.0	179.0	-0.56640625	0.01294921875	3.0371875	39.2581262771	39.2613821212	26.4365234375	26.3388802957	26.3559598214	37.9876953125	32.1268349254	
1629103683	2021-08-16 09:35:03	13.9058449074	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00448728468524	40.0	47.0	38.0	43.0	47.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9165039062	59.3589153409	350.035096286	24.4583635975	0.0	210.0	-0.48828125	0.01302734375	3.0378515625	39.2581262771	39.2613821212	26.4609375	26.3778870858	26.3678445857	38.0138671875	32.1359904782	
1629104583	2021-08-16 09:50:03	13.9162615741	3.18131361724e-09	1.16359126662e-10	1.36892928891	0.00512829787346	40.0	47.0	38.0	43.0	48.0	23.1	3.65	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0153808594	62.5516079382	350.181585131	24.6637043367	0.0	180.0	-0.546875	0.0129609375	3.037109375	39.2581262771	39.2613821212	26.5	26.4171462091	26.3819148318	37.9853515625	32.1756645405	
1629105483	2021-08-16 10:05:03	13.9266782407	3.18131361724e-09	1.17385639963e-10	1.33098350893	0.00455080046403	40.0	47.0	38.0	44.0	47.0	23.1	3.71	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1142578125	59.2110810311	350.035096286	24.6865199744	0.0	159.0	-0.625	0.01296875	3.03671875	39.2581262771	39.2613821212	26.5498046875	26.4560088087	26.399399176	37.91328125	32.2550126652	
1629106383	2021-08-16 10:20:03	13.9370949074	3.20374527283e-09	1.16359126662e-10	1.31240689701	0.00379082361351	40.0	47.0	38.0	44.0	48.0	23.1	3.68	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0703125	58.732611038	349.88860744	24.6865199744	0.0	204.0	-0.56640625	0.01290234375	3.0374609375	39.2581262771	39.2613821212	26.5947265625	26.494966443	26.4204560004	37.9240234375	32.2885830256	
1629107283	2021-08-16 10:35:03	13.9475115741	3.18131361724e-09	1.16359126662e-10	1.32166256546	0.00433234662819	40.0	47.0	38.0	44.0	48.0	23.1	3.71	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.158203125	59.2757290437	350.035096286	24.709335612	0.0	187.0	0.83984375	0.01265234375	3.03734375	39.2581262771	39.2613821212	26.62890625	26.5340780988	26.4438402404	37.9189453125	32.3068941313	
1629108183	2021-08-16 10:50:03	13.9579282407	3.20374527283e-09	1.17385639963e-10	1.36892928891	0.00478026959539	40.0	47.0	38.0	44.0	48.0	23.1	3.87	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0812988281	60.5792886685	319.711905271	26.8996368297	0.0	168.0	-0.546875	0.01265625	3.03453125	39.2581262771	39.2613821212	26.64453125	26.5737861787	26.4685184709	37.909375	32.3862422559	
1629109083	2021-08-16 11:05:03	13.9683449074	3.18131361724e-09	1.16359126662e-10	1.37858357802	0.00439366931872	40.0	48.0	39.0	44.0	48.0	23.1	3.93	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1252441406	59.1333431409	320.004882962	26.1467207862	0.0	184.0	0.1953125	0.01300390625	3.0341796875	39.2581262771	39.2613821212	26.6494140625	26.6130780726	26.493222736	37.93828125	32.4655903806	
1629109983	2021-08-16 11:20:03	13.9787615741	3.20374527283e-09	1.17385639963e-10	1.37858357802	0.0040668151216	41.0	48.0	39.0	44.0	48.0	23.1	3.9	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.24609375	59.1011512422	320.004882962	24.8918607135	0.0	162.0	0.29296875	0.01291015625	3.0359765625	39.2581262771	39.2613821212	26.6796875	26.6491125734	26.5148282773	37.9578125	32.4533829768	
1629110883	2021-08-16 11:35:03	13.9891782407	3.20374527283e-09	1.17385639963e-10	1.36892928891	0.00448728468524	41.0	48.0	38.0	44.0	48.0	23.1	3.9	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3669433594	59.3104304084	320.004882962	24.8690450758	0.0	196.0	21.5625	0.01303515625	3.03640625	39.2581262771	39.2613821212	26.708984375	26.6491125734	26.5373025473	37.97421875	32.4747459334	
1629111783	2021-08-16 11:50:03	13.9995949074	3.18131361724e-09	1.18421209104e-10	1.38830595341	0.00455080046403	41.0	48.0	39.0	44.0	48.0	23.1	3.9	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3559570312	60.4285317436	320.078127384	24.8690450758	0.0	164.0	0.21484375	0.01279296875	3.02046875	39.2581262771	39.2613821212	26.7490234375	26.682823642	26.5619643065	37.92890625	32.5144199957	
1629112683	2021-08-16 12:05:03	14.0100115741	3.20374527283e-09	1.18421209104e-10	1.39809689526	0.00430200699006	41.0	48.0	39.0	44.0	48.0	23.1	3.96	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3889160156	59.675786141	319.858394116	24.9146763512	0.0	155.0	0.17578125	0.0129375	3.03625	39.2581262771	39.2613821212	26.7919921875	26.7202148438	26.5898727018	37.9123046875	32.5632496109	
1629113583	2021-08-16 12:20:03	14.0204282407	3.18131361724e-09	1.19465913973e-10	1.39809689526	0.00448728468524	41.0	48.0	39.0	44.0	48.0	23.1	3.96	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4108886719	60.2470053116	320.078127384	24.9374919889	0.0	174.0	-0.56640625	0.01262890625	3.0355078125	39.2581262771	39.2613821212	26.8515625	26.7601752569	26.6197249491	37.7921875	32.5998718223	
