Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1628205483	2021-08-06 00:04:55	3.51084490741	3.18131361724e-09	2.00586006391e-10	1.53184343446	0.00264897115699	42.0	50.0	40.0	45.0	48.0	23.04	4.4	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.4001464844	55.5082431404	300.009155553	24.1389446699	0.0	191.0	0.05859375	0.0126953125	3.0392578125	39.2581262771	39.2613821212	26.3583984375	26.501953125	26.6202084964	38.2974609375	32.1909237953	
1628206383	2021-08-06 00:19:55	3.52125	3.20374527283e-09	2.0235556422e-10	1.53184343446	0.00288205492089	41.0	50.0	40.0	45.0	48.0	23.1	4.4	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3012695312	55.5968871283	299.93591113	24.1161290323	0.0	183.0	0.234375	0.0129765625	3.039453125	39.2581262771	39.2613821212	26.3115234375	26.4212425283	26.5838896871	38.3236328125	32.1237830744	
1628207283	2021-08-06 00:34:55	3.53166666667	3.18131361724e-09	1.98831922982e-10	1.54264666551	0.00280216633731	41.0	50.0	40.0	45.0	48.0	23.04	4.4	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2243652344	55.137433526	300.009155553	24.0933133946	0.0	181.0	1.71875	0.01279296875	3.039765625	39.2581262771	39.2613821212	26.2255859375	26.3779690122	26.5435077991	38.340234375	32.0688497574	
1628208183	2021-08-06 00:49:55	3.54208333333	3.18131361724e-09	1.98831922982e-10	1.54264666551	0.00322504379452	41.0	49.0	40.0	45.0	48.0	23.04	4.37	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2023925781	55.7826987983	300.082399976	24.0248664815	0.0	199.0	0.09765625	0.01301171875	3.0398828125	39.2581262771	39.2613821212	26.181640625	26.2907272441	26.5005415306	38.3466796875	32.0200201422	
1628209083	2021-08-06 01:04:54	3.5525	3.20374527283e-09	1.98831922982e-10	1.54264666551	0.00294346250717	41.0	49.0	40.0	44.0	48.0	23.04	4.4	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.19140625	55.9625804654	300.082399976	24.0248664815	0.0	182.0	0.15625	0.0127890625	3.0398046875	39.2581262771	39.2613821212	26.130859375	26.2473423081	26.4561779115	38.3509765625	31.9895016327	
1628209983	2021-08-06 01:19:54	3.56290509259	3.20374527283e-09	1.98831922982e-10	1.54264666551	0.00300617849725	41.0	49.0	39.0	44.0	48.0	23.1	4.37	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.279296875	55.3742130429	300.009155553	24.0248664815	0.0	158.0	0.625	0.01285546875	3.039765625	39.2581262771	39.2613821212	26.0966796875	26.2046750472	26.4127017248	38.3537109375	31.9681386761	
1628210883	2021-08-06 01:34:55	3.57333333333	3.18131361724e-09	1.95369639323e-10	1.52111585898	0.00278254262759	41.0	49.0	40.0	44.0	48.0	23.1	4.37	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.1584472656	55.2775546124	300.082399976	23.9792352062	0.0	189.0	2.20703125	0.012796875	3.04	39.2581262771	39.2613821212	26.0693359375	26.1229551174	26.3703313458	38.370703125	31.9406720176	
1628211783	2021-08-06 01:49:55	3.58375	3.18131361724e-09	1.97093178671e-10	1.54264666551	0.00282192844204	41.0	49.0	40.0	44.0	48.0	23.1	4.4	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.1584472656	54.9917785357	300.082399976	23.9564195685	0.0	176.0	0.09765625	0.0129453125	3.03984375	39.2581262771	39.2613821212	26.048828125	26.1229551174	26.3300128391	38.395703125	31.9009979553	
1628212683	2021-08-06 02:04:55	3.59416666667	3.18131361724e-09	1.98831922982e-10	1.53184343446	0.00257554349531	41.0	49.0	40.0	44.0	48.0	23.1	4.37	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.1364746094	54.4627740002	299.93591113	23.9564195685	0.0	196.0	0.29296875	0.01285546875	3.040078125	39.2581262771	39.2613821212	26.021484375	26.0849609375	26.2914709915	38.4068359375	31.8765831477	
1628213583	2021-08-06 02:19:55	3.60458333333	3.18131361724e-09	1.93661171972e-10	1.54264666551	0.00241768725634	41.0	49.0	39.0	44.0	48.0	23.1	4.37	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0705566406	53.1168830915	300.082399976	23.8879726554	0.0	163.0	9.453125	0.01258984375	3.0400390625	39.2581262771	39.2613821212	25.9814453125	26.0484414325	26.2547506792	38.4193359375	31.8369090854	
