Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1630019883	2021-08-27 00:04:48	24.5091898148	3.20374527283e-09	1.09420531473e-10	1.42788597217	0.00611329529212	42.0	50.0	40.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7512207031	63.4216563851	320.078127384	25.9641956847	0.0	170.0	-0.5859375	0.01258984375	3.0309375	39.2581262771	39.2613821212	28.1328125	28.1113838349	28.0449723601	37.2521484375	33.8236640522	
1630020783	2021-08-27 00:19:48	24.5195949074	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00557953833625	42.0	50.0	40.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.65234375	62.2057106348	319.931638539	25.8957487716	0.0	159.0	-0.5078125	0.01294140625	3.0315625	39.2581262771	39.2613821212	28.1123046875	28.1113838349	28.0541582901	37.26953125	33.7931455428	
1630021683	2021-08-27 00:34:48	24.5300115741	3.20374527283e-09	1.09420531473e-10	1.40795688711	0.00646683910938	42.0	50.0	41.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7072753906	63.4676846999	319.931638539	25.941380047	0.0	177.0	1.25	0.0125546875	3.0316796875	39.2581262771	39.2613821212	28.0849609375	28.1113838349	28.0600909446	37.2703125	33.7870418409	
1630022583	2021-08-27 00:49:49	24.5404282407	3.20374527283e-09	1.09420531473e-10	1.42788597217	0.00581983641236	42.0	50.0	40.0	46.0	50.0	23.1	4.09	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7182617188	62.1155522466	319.858394116	25.941380047	0.0	148.0	-0.625	0.012625	3.03140625	39.2581262771	39.2613821212	28.1015625	28.1113838349	28.0640291413	37.26640625	33.7900936918	
1630023483	2021-08-27 01:04:48	24.5508333333	3.22633509552e-09	1.11359650158e-10	1.40795688711	0.00512829787346	42.0	50.0	40.0	46.0	50.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.8500976562	62.2472418428	320.078127384	26.0326425977	0.0	161.0	-0.625	0.01267578125	3.031171875	39.2581262771	39.2613821212	28.0712890625	28.1113838349	28.0667364075	37.2455078125	33.8053529466	
1630024383	2021-08-27 01:19:48	24.56125	3.20374527283e-09	1.11359650158e-10	1.40795688711	0.00615640892894	42.0	50.0	41.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6633300781	62.0347850262	319.931638539	25.9641956847	0.0	152.0	-0.37109375	0.01284765625	3.031171875	39.2581262771	39.2613821212	28.095703125	28.1113838349	28.0701146948	37.2724609375	33.7992492447	
1630025283	2021-08-27 01:34:48	24.5716782407	3.22633509552e-09	1.10385832899e-10	1.40795688711	0.00590221394534	42.0	50.0	40.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6853027344	61.5827137719	320.078127384	25.9185644093	0.0	169.0	2.28515625	0.0129375	3.0313671875	39.2581262771	39.2613821212	28.0771484375	28.1113838349	28.0727129295	37.29375	33.777886288	
1630026183	2021-08-27 01:49:48	24.5820833333	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00619982662202	42.0	50.0	40.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6743164062	61.6360312746	320.078127384	25.8957487716	0.0	177.0	-0.52734375	0.01258203125	3.0319140625	39.2581262771	39.2613821212	28.0830078125	28.0879987678	28.0740160639	37.3005859375	33.7626270333	
1630027083	2021-08-27 02:04:48	24.5925	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00598575750043	42.0	50.0	41.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6853027344	61.651262982	319.931638539	25.8957487716	0.0	174.0	-0.5078125	0.01261328125	3.0317578125	39.2581262771	39.2613821212	28.072265625	28.0879987678	28.0739260323	37.2681640625	33.7565233314	
1630027983	2021-08-27 02:19:48	24.6029166667	3.22633509552e-09	1.10385832899e-10	1.40795688711	0.00679292239182	42.0	50.0	40.0	46.0	50.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5864257812	62.2637529137	320.078127384	25.8273018586	0.0	190.0	4.98046875	0.01303125	3.0315625	39.2581262771	39.2613821212	28.0615234375	28.0879987678	28.0724332922	37.3033203125	33.7321085238	
1630028883	2021-08-27 02:34:48	24.6133333333	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00586088044859	42.0	50.0	40.0	46.0	50.0	23.1	4.09	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5754394531	62.5419785287	320.078127384	25.8273018586	0.0	161.0	-0.625	0.01296875	3.0319140625	39.2581262771	39.2613821212	28.0419921875	28.0879987678	28.0694837101	37.3533203125	33.6954863124	
1630029783	2021-08-27 02:49:48	24.62375	3.20374527283e-09	1.09420531473e-10	1.42788597217	0.00615640892894	42.0	50.0	40.0	46.0	50.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5974121094	62.8528493962	319.931638539	25.8273018586	0.0	185.0	-0.44921875	0.01262109375	3.0319140625	39.2581262771	39.2613821212	28.017578125	28.059898018	28.0642533161	37.3166015625	33.6863307596	
1630030683	2021-08-27 03:04:48	24.6341666667	3.20374527283e-09	1.09420531473e-10	1.42788597217	0.00646683910938	42.0	50.0	40.0	46.0	50.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6083984375	62.8820657493	320.297860652	25.8729331339	0.0	168.0	0.60546875	0.012921875	3.03140625	39.2581262771	39.2613821212	28.0205078125	28.059898018	28.0584387295	37.289453125	33.7076937162	
1630031583	2021-08-27 03:19:48	24.6445833333	3.22633509552e-09	1.08463671409e-10	1.41788641595	0.00569842086665	42.0	50.0	40.0	46.0	50.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5534667969	62.1547193872	320.078127384	25.8501174963	0.0	177.0	-0.625	0.01289453125	3.031953125	39.2581262771	39.2613821212	28.0107421875	28.0281302433	28.0526719872	37.330859375	33.6863307596	
1630032483	2021-08-27 03:34:48	24.655	3.22633509552e-09	1.09420531473e-10	1.40795688711	0.00598575750043	42.0	50.0	40.0	46.0	50.0	23.1	4.09	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5864257812	62.5339592557	319.858394116	25.8044862209	0.0	201.0	-0.5078125	0.0126484375	3.0319921875	39.2581262771	39.2613821212	27.9990234375	28.0281302433	28.0464164475	37.3666015625	33.6588641011	
1630033383	2021-08-27 03:49:48	24.6654166667	3.20374527283e-09	1.10385832899e-10	1.41788641595	0.00594383894402	42.0	50.0	40.0	46.0	50.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6083984375	61.4834036557	320.151371807	25.8273018586	0.0	160.0	-0.37109375	0.01260546875	3.031640625	39.2581262771	39.2613821212	27.9765625	28.0281302433	28.0384599983	37.3375	33.6588641011	
