Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1629760683	2021-08-24 00:04:52	21.5094212963	3.20374527283e-09	1.06574980742e-10	1.38830595341	0.00313564779486	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6965332031	56.2790525744	320.004882962	24.9603076266	0.0	189.0	-0.2734375	0.01256640625	3.0353515625	39.2581262771	39.2613821212	27.0859375	27.1514818844	27.2943515761	37.7759765625	32.673116245	
1629761583	2021-08-24 00:19:52	21.5198263889	3.22633509552e-09	1.0751517889e-10	1.42788597217	0.00300617849725	41.0	48.0	39.0	45.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7185058594	55.9348826515	319.858394116	24.9603076266	0.0	160.0	-0.546875	0.01255859375	3.0351953125	39.2581262771	39.2613821212	27.0693359375	27.1157128251	27.2663588764	37.763671875	32.6700643941	
1629762483	2021-08-24 00:34:52	21.5302546296	3.22633509552e-09	1.06574980742e-10	1.40795688711	0.00245190868416	41.0	48.0	39.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6965332031	56.0969775237	319.711905271	24.9603076266	0.0	168.0	-0.625	0.01264453125	3.035859375	39.2581262771	39.2613821212	27.0556640625	27.0818018561	27.2408057183	37.745703125	32.6639606922	
1629763383	2021-08-24 00:49:52	21.5406712963	3.20374527283e-09	1.05643004435e-10	1.39809689526	0.00324778821635	41.0	48.0	39.0	45.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.685546875	56.6472072863	320.004882962	24.9146763512	0.0	172.0	-0.5859375	0.0128203125	3.0358203125	39.2581262771	39.2613821212	27.046875	27.0818018561	27.2167789295	37.7880859375	32.6395458846	
1629764283	2021-08-24 01:04:52	21.5510763889	3.22633509552e-09	1.06574980742e-10	1.38830595341	0.00298512608026	41.0	48.0	39.0	45.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7075195312	56.5651137159	320.151371807	24.9603076266	0.0	186.0	12.40234375	0.01270703125	3.03546875	39.2581262771	39.2613821212	27.0361328125	27.0818018561	27.1947979134	37.765625	32.6395458846	
1629765183	2021-08-24 01:19:52	21.5614930556	3.20374527283e-09	1.05643004435e-10	1.41788641595	0.00272449221042	41.0	48.0	39.0	45.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7404785156	55.4462334615	320.151371807	25.0059389019	0.0	171.0	-0.60546875	0.01258984375	3.0339453125	39.2581262771	39.2613821212	27.0458984375	27.051256423	27.175405584	37.731640625	32.673116245	
1629766083	2021-08-24 01:34:52	21.5719097222	3.24908420057e-09	1.06574980742e-10	1.40795688711	0.00243473784614	41.0	48.0	40.0	45.0	49.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6635742188	54.3688580152	320.151371807	24.9146763512	0.0	193.0	-0.56640625	0.0129765625	3.0354296875	39.2581262771	39.2613821212	27.0361328125	27.051256423	27.1587975875	37.774609375	32.6395458846	
1629766983	2021-08-24 01:49:52	21.5823148148	3.20374527283e-09	1.04719178069e-10	1.39809689526	0.00290238043491	41.0	48.0	39.0	44.0	48.0	23.1	3.96	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5537109375	56.2637856679	320.151371807	24.8462294382	0.0	177.0	2.2265625	0.0128203125	3.03625	39.2581262771	39.2613821212	27.0224609375	27.051256423	27.1431490313	37.8091796875	32.5907162694	
1629767883	2021-08-24 02:04:52	21.5927430556	3.20374527283e-09	1.05643004435e-10	1.41788641595	0.00268646631895	41.0	48.0	39.0	44.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5317382812	55.3786779272	319.785149693	24.8234138005	0.0	171.0	-0.703125	0.012625	3.036015625	39.2581262771	39.2613821212	26.9853515625	27.051256423	27.1255249113	37.820703125	32.5449385052	
1629768783	2021-08-24 02:19:52	21.6031597222	3.18131361724e-09	1.05643004435e-10	1.39809689526	0.00276305634367	41.0	48.0	39.0	44.0	48.0	23.1	3.93	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5317382812	56.2360172812	320.151371807	24.8234138005	0.0	179.0	-0.60546875	0.01289453125	3.036171875	39.2581262771	39.2613821212	26.953125	27.0232441537	27.1053187215	37.8173828125	32.5327311014	
