Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1630106283	2021-08-28 00:04:47	25.5090972222	3.22633509552e-09	1.05643004435e-10	1.40795688711	0.00427187982191	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1909179688	59.37752581	320.004882962	25.3938047426	0.0	145.0	-0.44921875	0.0126484375	3.0334375	39.2581262771	39.2613821212	27.5263671875	27.5963781984	27.6488961584	37.534765625	33.1888790551	
1630107183	2021-08-28 00:19:47	25.5195138889	3.20374527283e-09	1.05643004435e-10	1.40795688711	0.00384448125526	42.0	49.0	40.0	45.0	49.0	23.1	4.28	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1140136719	59.1984101525	320.004882962	25.3709891049	0.0	171.0	-0.546875	0.01299609375	3.02921875	39.2581262771	39.2613821212	27.5244140625	27.5636797399	27.6334238478	37.5447265625	33.1705679495	
1630108083	2021-08-28 00:34:47	25.5299305556	3.18131361724e-09	1.05643004435e-10	1.41788641595	0.00412437931637	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	59.4949015642	320.004882962	25.3938047426	0.0	184.0	0.13671875	0.01283984375	3.0337890625	39.2581262771	39.2613821212	27.517578125	27.5308567534	27.6182596034	37.5537109375	33.1644642476	
1630108983	2021-08-28 00:49:47	25.5403356481	3.20374527283e-09	1.05643004435e-10	1.40795688711	0.00412437931637	42.0	49.0	40.0	45.0	49.0	23.1	4.06	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.212890625	58.9745402446	320.004882962	25.4166203803	0.0	177.0	-0.56640625	0.0129296875	3.03390625	39.2581262771	39.2613821212	27.501953125	27.5308567534	27.6048975869	37.5298828125	33.1858272042	
1630109883	2021-08-28 01:04:47	25.5507523148	3.20374527283e-09	1.0751517889e-10	1.40795688711	0.00395408579871	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1359863281	57.7574500481	320.004882962	25.3938047426	0.0	182.0	-0.60546875	0.01298828125	3.0333984375	39.2581262771	39.2613821212	27.5166015625	27.5308567534	27.5929460444	37.5359375	33.1827753533	
1630110783	2021-08-28 01:19:46	25.5611805556	3.20374527283e-09	1.05643004435e-10	1.40795688711	0.00395408579871	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	58.7422768216	319.931638539	25.3709891049	0.0	194.0	-0.46875	0.012921875	3.0339453125	39.2581262771	39.2613821212	27.5048828125	27.5308567534	27.5826230885	37.5630859375	33.1675160985	
1630111683	2021-08-28 01:34:46	25.5715972222	3.20374527283e-09	1.06574980742e-10	1.42788597217	0.00381755816251	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1469726562	58.6007936341	320.004882962	25.3709891049	0.0	156.0	16.30859375	0.01286328125	3.0336328125	39.2581262771	39.2613821212	27.4990234375	27.5308567534	27.5724823921	37.546484375	33.1553086947	
1630112583	2021-08-28 01:49:47	25.5820023148	3.20374527283e-09	1.05643004435e-10	1.42788597217	0.00401005435353	42.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1030273438	59.974823057	319.931638539	25.3025421918	0.0	220.0	-0.5859375	0.01298828125	3.0340234375	39.2581262771	39.2613821212	27.46484375	27.50444041	27.5608754293	37.583984375	33.1217383343	
1630113483	2021-08-28 02:04:47	25.5924305556	3.22633509552e-09	1.04719178069e-10	1.40795688711	0.0040668151216	42.0	49.0	40.0	45.0	49.0	23.1	4.0	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0261230469	58.8295011532	319.931638539	25.3025421918	0.0	207.0	-0.52734375	0.0127265625	3.0340234375	39.2581262771	39.2613821212	27.46484375	27.50444041	27.5485229699	37.590234375	33.0973235267	
1630114383	2021-08-28 02:19:47	25.6028472222	3.20374527283e-09	1.05643004435e-10	1.40795688711	0.00350881636199	42.0	49.0	40.0	45.0	49.0	23.1	4.03	35.0	30.0	35.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0700683594	59.3714405098	320.078127384	25.2797265542	0.0	157.0	2.05078125	0.01289453125	3.033984375	39.2581262771	39.2613821212	27.447265625	27.4723809773	27.5354585067	37.61328125	33.0851161229	
