1629334083	2021-08-19 01:34:59	16.5723032407	3.20374527283e-09	1.10385832899e-10	1.30321604647	0.00268646631895	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4438476562	55.6953537037	320.004882962	28.9986754967	3233.0	2694.0	538.5546875	0.10266015625	3.165859375	39.2581262771	39.2613821212	26.4521484375	26.4684386797	26.6263914653	37.975	32.8775902585	
1629334983	2021-08-19 01:49:59	16.5827199074	3.18131361724e-09	1.10385832899e-10	1.31240689701	0.00280216633731	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4658203125	55.7121933164	319.931638539	28.7477034822	3233.0	2694.0	671.9140625	0.0797734375	3.1694140625	39.2581262771	39.2613821212	26.458984375	26.4684386797	26.6052584557	37.9376953125	32.8989532151	
1629335883	2021-08-19 02:04:59	16.5931365741	3.18131361724e-09	1.11359650158e-10	1.31240689701	0.00268646631895	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	56.2206457489	320.004882962	28.9302285836	3231.0	2694.0	556.23046875	0.08035546875	3.169609375	39.2581262771	39.2613821212	26.4677734375	26.4684386797	26.5874012694	37.9412109375	32.9172643208	
1629336783	2021-08-19 02:19:59	16.6035532407	3.20374527283e-09	1.12342058374e-10	1.29408955992	0.00292284929336	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4987792969	55.4405868282	320.151371807	29.0899380474	3232.0	2694.0	538.4765625	0.1043984375	3.166171875	39.2581262771	39.2613821212	26.4765625	26.4684386797	26.573263295	37.9634765625	32.9233680227	
1629337683	2021-08-19 02:34:59	16.6139699074	3.18131361724e-09	1.10385832899e-10	1.31240689701	0.00276305634367	41.0	48.0	40.0	44.0	48.0	23.1	3.62	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	55.433497032	320.004882962	28.8161503952	3231.0	2694.0	647.34375	0.07998828125	3.165859375	39.2581262771	39.2613821212	26.4765625	26.4684386797	26.5613034099	37.9357421875	32.9111606189	
1629338583	2021-08-19 02:49:59	16.6243865741	3.18131361724e-09	1.11359650158e-10	1.31240689701	0.00276305634367	41.0	48.0	39.0	44.0	48.0	23.1	3.56	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5207519531	55.961074963	320.078127384	28.3598376415	3233.0	2694.0	538.2421875	0.1045078125	3.16609375	39.2581262771	39.2613821212	26.486328125	26.4684386797	26.5520229536	37.9619140625	32.8959013642	
1629339483	2021-08-19 03:04:59	16.6348032407	3.18131361724e-09	1.08463671409e-10	1.30321604647	0.00270541245645	41.0	48.0	39.0	44.0	48.0	23.1	3.56	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5317382812	55.975855618	319.931638539	28.8845973083	3231.0	2694.0	538.45703125	0.10430078125	3.16609375	39.2581262771	39.2613821212	26.4794921875	26.4684386797	26.5428659363	37.9419921875	32.9233680227	
1629340383	2021-08-19 03:19:59	16.6452199074	3.20374527283e-09	1.10385832899e-10	1.29408955992	0.00252181156938	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	55.4449998295	320.004882962	28.9986754967	3233.0	2694.0	539.12109375	0.08224609375	3.1659765625	39.2581262771	39.2613821212	26.486328125	26.4684386797	26.5348225699	37.98125	32.908108768	
1629341283	2021-08-19 03:34:58	16.655625	3.20374527283e-09	1.11359650158e-10	1.31240689701	0.00268646631895	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4328613281	55.4915140276	319.711905271	28.5651783807	3233.0	2694.0	538.22265625	0.08001953125	3.1659765625	39.2581262771	39.2613821212	26.470703125	26.4684386797	26.5268771852	37.9814453125	32.8836939604	
1629342183	2021-08-19 03:49:59	16.6660532407	3.20374527283e-09	1.10385832899e-10	1.29408955992	0.00261199931712	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4438476562	54.3585070932	320.004882962	28.8845973083	3232.0	2694.0	538.37890625	0.0998984375	3.1659765625	39.2581262771	39.2613821212	26.4619140625	26.4684386797	26.5190704424	37.98125	32.8684347056	
1629343083	2021-08-19 04:04:59	16.6764699074	3.18131361724e-09	1.11359650158e-10	1.30321604647	0.00257554349531	41.0	48.0	39.0	44.0	48.0	23.1	3.59	36.0	29.0	36.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3889160156	55.6083305263	320.004882962	28.975859859	3233.0	2694.0	680.99609375	0.10463671875	3.1678515625	39.2581262771	39.2613821212	26.4404296875	26.4684386797	26.5102726699	37.9888671875	32.8592791528	
1629343983	2021-08-19 04:19:59	16.686875	3.20374527283e-09	1.10385832899e-10	1.32166256546	0.00245190868416	41.0	48.0	39.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.333984375	54.9630716065	319.931638539	28.7248878445	3233.0	2694.0	538.1640625	0.10440234375	3.1662109375	39.2581262771	39.2613821212	26.431640625	26.4684386797	26.5012784825	38.0025390625	32.8196050905	
1629344883	2021-08-19 04:34:59	16.6972916667	3.20374527283e-09	1.09420531473e-10	1.2850269866	0.00255750683657	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2900390625	54.8710506094	320.004882962	28.1316812647	3229.0	3261.0	699.62890625	0.10513671875	3.1927734375	39.2581262771	39.2613821212	26.39453125	26.4473704908	26.4899862196	38.034765625	32.7829828791	
1629345783	2021-08-19 04:49:59	16.7077083333	3.20374527283e-09	1.09420531473e-10	1.2850269866	0.00243473784614	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2790527344	54.9980903395	320.151371807	28.7477034822	3232.0	2694.0	541.58203125	0.0798359375	3.1661328125	39.2581262771	39.2613821212	26.37109375	26.4473704908	26.4769858974	38.040234375	32.7768791772	
1629346683	2021-08-19 05:04:59	16.7181365741	3.18131361724e-09	1.08463671409e-10	1.29408955992	0.00245190868416	41.0	48.0	38.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3010253906	54.6213317969	319.931638539	28.7248878445	3233.0	2694.0	541.26953125	0.0803671875	3.166171875	39.2581262771	39.2613821212	26.3505859375	26.4132399591	26.462343207	38.04375	32.7158421583	
1629347583	2021-08-19 05:19:58	16.7285416667	3.18131361724e-09	1.09420531473e-10	1.30321604647	0.00259370735646	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2241210938	54.3053919253	320.078127384	28.4511001923	3233.0	2694.0	538.88671875	0.09270703125	3.166171875	39.2581262771	39.2613821212	26.3251953125	26.3770907613	26.4461645961	38.071875	32.6792199469	
1629348483	2021-08-19 05:34:59	16.7389583333	3.18131361724e-09	1.08463671409e-10	1.29408955992	0.00245190868416	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2241210938	54.326867625	319.931638539	28.542362743	3232.0	2694.0	556.40625	0.08005859375	3.1669140625	39.2581262771	39.2613821212	26.2919921875	26.3409350094	26.4287232036	38.0869140625	32.6639606922	
1629349383	2021-08-19 05:49:59	16.7493865741	3.18131361724e-09	1.09420531473e-10	1.2850269866	0.00248661450305	41.0	48.0	38.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1691894531	54.9424550106	319.931638539	28.8845973083	3232.0	2694.0	605.390625	0.0802578125	3.1661328125	39.2581262771	39.2613821212	26.263671875	26.3409350094	26.4091698619	38.1546875	32.6517532884	
1629350283	2021-08-19 06:04:59	16.7597916667	3.18131361724e-09	1.08463671409e-10	1.31240689701	0.00250415119799	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1472167969	54.7937530053	319.931638539	28.6564409314	3232.0	2694.0	538.203125	0.08074609375	3.1660546875	39.2581262771	39.2613821212	26.2412109375	26.3042614828	26.3887088268	38.191015625	32.6303903317	
1629351183	2021-08-19 06:19:59	16.7702083333	3.20374527283e-09	1.09420531473e-10	1.26709179246	0.00250415119799	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1032714844	55.0603778555	319.785149693	28.2457594531	3229.0	3260.0	699.6875	0.10440234375	3.1857421875	39.2581262771	39.2613821212	26.21875	26.2678075189	26.3678211323	38.19765625	32.5876644185	
1629352083	2021-08-19 06:34:58	16.780625	3.18131361724e-09	1.09420531473e-10	1.2850269866	0.00248661450305	41.0	48.0	39.0	43.0	47.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1362304688	55.0497793248	320.078127384	28.8617816706	3233.0	2694.0	680.3125	0.0802265625	3.1691796875	39.2581262771	39.2613821212	26.19921875	26.231949979	26.3467895513	38.1982421875	32.6059755242	
1629352983	2021-08-19 06:49:58	16.7910416667	3.29506475809e-09	1.06574980742e-10	1.30321604647	0.00248661450305	41.0	48.0	38.0	43.0	47.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0812988281	54.687155333	320.004882962	28.6336252937	3233.0	2694.0	618.1640625	0.10412890625	3.1661328125	39.2581262771	39.2613821212	26.162109375	26.231949979	26.3257287521	38.2087890625	32.5693533128	
1629353883	2021-08-19 07:04:59	16.8014583333	3.18131361724e-09	1.0751517889e-10	1.30321604647	0.00246920061846	41.0	48.0	39.0	43.0	47.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1032714844	54.6108150786	320.151371807	28.3142063662	3234.0	2694.0	664.375	0.0804140625	3.166484375	39.2581262771	39.2613821212	26.1611328125	26.1971279887	26.3049578122	38.215234375	32.5632496109	
1629354783	2021-08-19 07:19:59	16.811875	3.18131361724e-09	1.0751517889e-10	1.29408955992	0.00253959648945	41.0	48.0	39.0	43.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1472167969	54.4915925843	319.931638539	28.7248878445	3231.0	2694.0	644.78515625	0.08469921875	3.16609375	39.2581262771	39.2613821212	26.126953125	26.1971279887	26.2840785804	38.2296875	32.5601977599	
1629355683	2021-08-19 07:34:59	16.8222916667	3.18131361724e-09	1.08463671409e-10	1.29408955992	0.00253959648945	41.0	48.0	39.0	43.0	47.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1032714844	55.075160613	320.004882962	28.7705191198	3232.0	2694.0	538.4765625	0.0919453125	3.1662109375	39.2581262771	39.2613821212	26.125	26.1630433358	26.264614079	38.2017578125	32.5388348033	
1629356583	2021-08-19 07:49:59	16.8326967593	3.22633509552e-09	1.09420531473e-10	1.31240689701	0.00250415119799	41.0	48.0	39.0	43.0	47.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1362304688	55.8187411274	320.151371807	28.47391583	3231.0	2694.0	609.8046875	0.1011640625	3.169609375	39.2581262771	39.2613821212	26.1171875	26.1630433358	26.2467695579	38.2205078125	32.5357829524	
1629357483	2021-08-19 08:04:58	16.8431134259	3.15903902133e-09	1.0751517889e-10	1.27602787893	0.00252181156938	41.0	48.0	38.0	43.0	48.0	23.1	3.53	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2900390625	54.8605521202	319.931638539	28.6564409314	3229.0	3232.0	699.98046875	0.1155234375	3.17515625	39.2581262771	39.2613821212	26.1318359375	26.1314918467	26.2310290691	38.1537109375	32.5693533128	
1629358383	2021-08-19 08:19:58	16.8535300926	3.20374527283e-09	1.08463671409e-10	1.29408955992	0.00264897115699	41.0	48.0	39.0	43.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.333984375	55.265384328	320.078127384	29.1127536851	3233.0	2694.0	569.86328125	0.07968359375	3.1688671875	39.2581262771	39.2613821212	26.1787109375	26.1314918467	26.2210187143	38.0693359375	32.731101413	
1629359283	2021-08-19 08:34:58	16.8639583333	3.20374527283e-09	1.10385832899e-10	1.30321604647	0.00257554349531	41.0	48.0	39.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3449707031	55.3468194728	319.858394116	28.9530442213	3232.0	2694.0	596.15234375	0.07990625	3.16609375	39.2581262771	39.2613821212	26.2626953125	26.1623879247	26.2225149408	38.0234375	32.7982421339	
1629360183	2021-08-19 08:49:59	16.8743634259	3.20374527283e-09	1.11359650158e-10	1.30321604647	0.00270541245645	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4548339844	55.3628289355	319.931638539	28.542362743	3233.0	2694.0	672.44140625	0.08050390625	3.16765625	39.2581262771	39.2613821212	26.3330078125	26.2038459522	26.2336627605	37.9900390625	32.8348643452	
1629361083	2021-08-19 09:04:59	16.8847800926	3.18131361724e-09	1.09420531473e-10	1.24940692083	0.00272449221042	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4548339844	55.485488389	320.078127384	29.1127536851	3233.0	2694.0	538.3203125	0.08152734375	3.1660546875	39.2581262771	39.2613821212	26.408203125	26.2472865982	26.2508799947	38.01171875	32.8959013642	
1629361983	2021-08-19 09:19:59	16.8951967593	3.18131361724e-09	1.10385832899e-10	1.29408955992	0.00211548768554	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3779296875	53.4872959337	319.931638539	29.2496475112	3233.0	2694.0	538.53515625	0.10276171875	3.166328125	39.2581262771	39.2613821212	26.458984375	26.3360521969	26.2738653622	37.9564453125	32.9386272774	
1629362883	2021-08-19 09:34:58	16.9056134259	3.20374527283e-09	1.09420531473e-10	1.31240689701	0.00241768725634	41.0	48.0	39.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3669433594	54.5149599907	319.931638539	28.8161503952	3232.0	2694.0	538.359375	0.08042578125	3.1660546875	39.2581262771	39.2613821212	26.4775390625	26.379319159	26.2995466901	37.983984375	32.9294717246	
1629363783	2021-08-19 09:49:58	16.9160185185	3.18131361724e-09	1.10385832899e-10	1.30321604647	0.00257554349531	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3559570312	56.8286022385	320.004882962	29.0443067721	3233.0	2694.0	563.61328125	0.07969140625	3.1673828125	39.2581262771	39.2613821212	26.490234375	26.4211114461	26.3238919239	38.03046875	32.8897976623	
1629364683	2021-08-19 10:04:58	16.9264467593	3.20374527283e-09	1.09420531473e-10	1.2850269866	0.00280216633731	41.0	48.0	40.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5317382812	55.9394544898	320.151371807	29.409356975	3233.0	2694.0	549.4921875	0.08005078125	3.1658984375	39.2581262771	39.2613821212	26.4833984375	26.4606097945	26.3451158414	37.98984375	32.9569383831	
1629365583	2021-08-19 10:19:59	16.9368518519	3.18131361724e-09	1.09420531473e-10	1.30321604647	0.00284182991778	41.0	48.0	39.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5427246094	56.6298529491	319.931638539	29.2268318735	3233.0	2694.0	538.2421875	0.08180078125	3.165859375	39.2581262771	39.2613821212	26.533203125	26.4942651531	26.3666542178	37.9384765625	33.0088198492	
1629366483	2021-08-19 10:34:59	16.9472800926	3.20374527283e-09	1.12342058374e-10	1.31240689701	0.00276305634367	41.0	48.0	40.0	44.0	48.0	23.1	3.75	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6965332031	55.6380949421	319.785149693	28.5879940184	3234.0	2694.0	699.62890625	0.105625	3.1691015625	39.2581262771	39.2613821212	26.6005859375	26.4942651531	26.3905388113	37.9052734375	33.079012421	
1629367383	2021-08-19 10:49:59	16.9576851852	3.22633509552e-09	1.12342058374e-10	1.26709179246	0.00255750683657	41.0	48.0	39.0	44.0	48.0	23.1	3.59	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5537109375	56.0172007167	320.078127384	28.2001281777	3232.0	2695.0	699.70703125	0.1053515625	3.1691015625	39.2581262771	39.2613821212	26.63671875	26.5295229918	26.4188674166	37.7943359375	33.0912198248	
1629368283	2021-08-19 11:04:58	16.9681134259	3.20374527283e-09	1.10385832899e-10	1.24940692083	0.00302737938512	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7844238281	56.4004633607	320.004882962	28.5879940184	3233.0	2694.0	699.84375	0.1051328125	3.169296875	39.2581262771	39.2613821212	26.6845703125	26.5696996906	26.4502046704	37.756640625	33.1186864834	
1629369183	2021-08-19 11:19:58	16.9785300926	3.20374527283e-09	1.10385832899e-10	1.34037018778	0.00280216633731	42.0	49.0	40.0	44.0	49.0	23.1	3.87	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6306152344	56.802255414	320.004882962	25.4394360179	0.0	168.0	-0.56640625	0.01283984375	3.0348828125	39.2581262771	39.2613821212	26.7470703125	26.6522028366	26.4837554975	37.7642578125	33.1431012909	
1629370083	2021-08-19 11:34:58	16.9889467593	3.22633509552e-09	1.11359650158e-10	1.3498230656	0.00322504379452	42.0	49.0	40.0	44.0	49.0	23.1	3.87	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5866699219	57.9677505843	320.078127384	25.074385815	0.0	184.0	-0.3515625	0.0125078125	3.0359765625	39.2581262771	39.2613821212	26.8125	26.6943785392	26.5218145897	37.7958984375	33.0698568682	
1629370983	2021-08-19 11:49:58	16.9993634259	3.22633509552e-09	1.11359650158e-10	1.30321604647	0.00278254262759	41.0	49.0	40.0	44.0	48.0	23.1	3.65	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4877929688	56.2036445356	320.004882962	26.2836146123	3232.0	2694.0	699.6484375	0.10428125	3.169375	39.2581262771	39.2613821212	26.8740234375	26.736682047	26.5618846512	37.7927734375	32.9966124454	
1629371883	2021-08-19 12:04:59	17.0097685185	3.20374527283e-09	1.11359650158e-10	1.27602787893	0.00300617849725	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6306152344	55.7993443894	320.004882962	27.7894466994	3232.0	2694.0	699.86328125	0.1052421875	3.1692578125	39.2581262771	39.2613821212	26.849609375	26.77900194	26.5999077003	37.7798828125	32.9447309793	
1629372783	2021-08-19 12:19:59	17.0201851852	3.18131361724e-09	1.10385832899e-10	1.29408955992	0.00280216633731	41.0	48.0	39.0	44.0	48.0	23.1	3.56	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7514648438	56.5879300643	319.931638539	28.0860499893	3232.0	2694.0	699.66796875	0.10546875	3.1691796875	39.2581262771	39.2613821212	26.85546875	26.8195882708	26.6319433229	37.75	32.9813531907	
