Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1627946283	2021-08-03 00:04:59	0.511076388889	3.18131361724e-09	8.24970070541e-10	1.35934260926	0.00502130945648	40.0	48.0	38.0	43.0	47.0	23.1	4.03	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.9716796875	59.1635503046	320.004882962	27.0137150182	3193.0	2675.0	-0.5078125	0.0129296875	3.03875	39.2615385238	39.2529745285	26.822265625	27.0558377464	29.1719206768	37.9306640625	31.9406720176	
1627947183	2021-08-03 00:19:59	0.521493055556	3.18131361724e-09	8.1060476968e-10	1.35934260926	0.00565851454292	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.9387207031	60.1092101377	320.004882962	26.9224524674	3196.0	2675.0	0.0	0.01299609375	3.0387890625	39.2556276504	39.2483244125	26.73828125	26.9093795879	28.8683302365	37.9294921875	31.9681386761	
1627948083	2021-08-03 00:34:59	0.531909722222	3.18131361724e-09	7.89524475485e-10	1.38830595341	0.00520088694595	40.0	48.0	38.0	43.0	48.0	23.1	4.03	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8288574219	60.2856879219	319.785149693	27.0593462935	3185.0	2675.0	-0.56640625	0.0126953125	3.0389453125	39.2542123977	39.2471819107	26.646484375	26.8144727873	28.5927309346	37.948828125	31.9589831233	
1627948983	2021-08-03 00:49:59	0.542314814815	3.18131361724e-09	7.6899238779e-10	1.3498230656	0.00498614497751	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8288574219	59.8385527804	320.004882962	26.9680837428	3190.0	2675.0	-0.546875	0.0129140625	3.03921875	39.2532167617	39.247265834	26.5703125	26.7210832634	28.3420238923	37.95859375	31.9406720176	
1627949883	2021-08-03 01:04:59	0.552743055556	3.18131361724e-09	7.55601832902e-10	1.3498230656	0.00546313597647	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8728027344	60.7826581645	320.004882962	26.8996368297	3186.0	2676.0	-0.46875	0.0126484375	3.038984375	39.2527685348	39.2478685562	26.50390625	26.6752569211	28.1135417236	37.987109375	31.91625721	
1627950783	2021-08-03 01:19:59	0.563148148148	3.18131361724e-09	7.42444449322e-10	1.3498230656	0.00565851454292	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7629394531	60.2559122622	320.151371807	26.9224524674	3199.0	2675.0	17.1484375	0.01275390625	3.0394140625	39.2529573623	39.2433862869	26.44921875	26.5852394872	27.9054712137	38.0162109375	31.8948942534	
1627951683	2021-08-03 01:34:59	0.573576388889	3.20374527283e-09	7.55601832902e-10	1.3498230656	0.00527450348868	40.0	48.0	38.0	43.0	47.0	23.1	3.96	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7849121094	60.6827569541	320.004882962	26.8768211921	3192.0	2675.0	-0.56640625	0.01296875	3.032734375	39.2533788864	39.2482080642	26.3740234375	26.4956251311	27.7147292094	38.0126953125	31.8643757439	
1627952583	2021-08-03 01:49:59	0.583993055556	3.22633509552e-09	7.3595192517e-10	1.34037018778	0.00505672193075	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7080078125	60.548969489	320.004882962	26.8768211921	3195.0	2675.0	-0.5859375	0.012640625	3.039140625	39.2531919662	39.247763652	26.32421875	26.4519190436	27.5406538124	38.0310546875	31.8430127873	
1627953483	2021-08-03 02:04:59	0.594409722222	3.20374527283e-09	7.16813025825e-10	1.35934260926	0.00509238414931	40.0	48.0	38.0	43.0	47.0	23.1	4.0	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7849121094	60.061317718	319.931638539	26.8311899167	3184.0	2675.0	3.10546875	0.01292578125	3.0392578125	39.2501173202	39.2469854538	26.26171875	26.3652835308	27.3814218965	38.0431640625	31.8277535325	
1627954383	2021-08-03 02:19:59	0.604814814815	3.22633509552e-09	7.04331076304e-10	1.39809689526	0.00478026959539	40.0	48.0	38.0	43.0	47.0	23.1	3.96	34.0	29.0	34.0	46.0	46.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6750488281	60.4512250819	320.004882962	26.8996368297	3191.0	2675.0	-0.64453125	0.0126640625	3.03953125	39.249798793	39.2499742691	26.2041015625	26.3229833001	27.2362838895	38.048046875	31.797235023	
